time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2022-05-30 02:00:00 UTC+0000,0.9,2.0,2.22,0.63
2022-05-30 06:00:00 UTC+0000,3.33,40.0,13.0,3.0
2022-05-30 10:00:00 UTC+0000,5.41,76.66,23.86,5.0
2022-05-30 14:00:00 UTC+0000,2.68,33.33,9.75,2.17
2022-05-30 18:00:00 UTC+0000,0.47,0.8,0.64,0.14
2022-05-30 22:00:00 UTC+0000,0.35,0.79,0.79,1.9
2022-05-31 02:00:00 UTC+0000,0.4,0.9,0.9,1.22
2022-05-31 06:00:00 UTC+0000,1.8,3.33,3.33,2.75
2022-05-31 10:00:00 UTC+0000,2.12,5.41,5.41,9.0
2022-05-31 14:00:00 UTC+0000,0.94,2.68,2.68,2.1
2022-05-31 18:00:00 UTC+0000,0.17,0.47,0.47,0.1
2022-05-31 22:00:00 UTC+0000,0.22,0.35,0.35,0.56
2022-06-01 02:00:00 UTC+0000,0.3,0.4,0.4,0.59
2022-06-01 06:00:00 UTC+0000,2.0,1.8,1.8,1.68
2022-06-01 10:00:00 UTC+0000,1.16,2.12,2.12,3.4
2022-06-01 14:00:00 UTC+0000,0.63,0.94,0.94,1.32
2022-06-01 18:00:00 UTC+0000,0.12,0.17,0.17,0.08
2022-06-01 22:00:00 UTC+0000,0.19,0.22,0.22,2.1
2022-06-02 02:00:00 UTC+0000,0.2,0.3,0.3,2.22
2022-06-02 06:00:00 UTC+0000,1.24,2.0,2.0,52.34
2022-06-02 10:00:00 UTC+0000,1.0,1.16,1.16,99.11
2022-06-02 14:00:00 UTC+0000,0.42,0.63,0.63,42.0
2022-06-02 18:00:00 UTC+0000,0.1,0.12,0.12,0.83
2022-06-02 22:00:00 UTC+0000,0.1,0.19,0.19,2.5
2022-06-03 02:00:00 UTC+0000,0.16,0.2,0.2,2.0
2022-06-03 06:00:00 UTC+0000,1.01,1.24,1.24,40.0
2022-06-03 10:00:00 UTC+0000,0.76,1.0,1.0,76.66
2022-06-03 14:00:00 UTC+0000,0.27,0.42,0.42,33.33
2022-06-03 18:00:00 UTC+0000,0.08,0.1,0.1,0.8
2022-06-03 22:00:00 UTC+0000,0.18,7.22,0.1,7.22
2022-06-04 02:00:00 UTC+0000,0.21,9.0,0.16,9.0
2022-06-04 06:00:00 UTC+0000,1.81,33.33,1.01,33.33
2022-06-04 10:00:00 UTC+0000,5.8,66.66,0.76,66.66
2022-06-04 14:00:00 UTC+0000,1.02,44.5,0.27,44.5
2022-06-04 18:00:00 UTC+0000,0.15,0.7,0.08,0.7
2022-06-04 22:00:00 UTC+0000,0.3,1.91,0.18,1.91
2022-06-05 02:00:00 UTC+0000,0.32,2.22,0.21,2.22
2022-06-05 06:00:00 UTC+0000,5.0,13.0,1.81,13.0
2022-06-05 10:00:00 UTC+0000,34.74,23.86,5.8,23.86
2022-06-05 14:00:00 UTC+0000,4.44,9.75,1.02,9.75
2022-06-05 18:00:00 UTC+0000,0.23,0.64,0.15,0.64
2022-06-05 22:00:00 UTC+0000,0.4,0.1,0.3,0.79
2022-06-06 02:00:00 UTC+0000,0.5,0.16,0.32,0.9
2022-06-06 06:00:00 UTC+0000,9.13,1.01,5.0,3.33
2022-06-06 10:00:00 UTC+0000,53.8,0.76,34.74,5.41
2022-06-06 14:00:00 UTC+0000,11.79,0.27,4.44,2.68
2022-06-06 18:00:00 UTC+0000,0.39,0.08,0.23,0.47
2022-06-06 22:00:00 UTC+0000,0.21,0.4,0.4,0.35
2022-06-07 02:00:00 UTC+0000,0.28,0.5,0.5,0.4
2022-06-07 06:00:00 UTC+0000,1.91,9.13,9.13,1.8
2022-06-07 10:00:00 UTC+0000,4.4,53.8,53.8,2.12
2022-06-07 14:00:00 UTC+0000,1.47,11.79,11.79,0.94
2022-06-07 18:00:00 UTC+0000,0.18,0.39,0.39,0.17
2022-06-07 22:00:00 UTC+0000,0.09,0.21,0.21,0.22
2022-06-08 02:00:00 UTC+0000,0.12,0.28,0.28,0.3
2022-06-08 06:00:00 UTC+0000,0.85,1.91,1.91,2.0
2022-06-08 10:00:00 UTC+0000,1.33,4.4,4.4,1.16
2022-06-08 14:00:00 UTC+0000,0.45,1.47,1.47,0.63
2022-06-08 18:00:00 UTC+0000,0.08,0.18,0.18,0.12
2022-06-08 22:00:00 UTC+0000,0.04,0.09,0.09,0.19
2022-06-09 02:00:00 UTC+0000,0.05,0.12,0.12,0.2
2022-06-09 06:00:00 UTC+0000,0.45,0.85,0.85,1.24
2022-06-09 10:00:00 UTC+0000,0.79,1.33,1.33,1.0
2022-06-09 14:00:00 UTC+0000,0.2,0.45,0.45,0.42
2022-06-09 18:00:00 UTC+0000,0.04,0.08,0.08,0.1
2022-06-09 22:00:00 UTC+0000,0.02,0.04,0.04,0.1
2022-06-10 02:00:00 UTC+0000,0.02,0.05,0.05,0.16
2022-06-10 06:00:00 UTC+0000,0.24,0.45,0.45,1.01
2022-06-10 10:00:00 UTC+0000,0.43,0.79,0.79,0.76
2022-06-10 14:00:00 UTC+0000,0.09,0.2,0.2,0.27
2022-06-10 18:00:00 UTC+0000,0.02,0.04,0.04,0.08
2022-06-10 22:00:00 UTC+0000,0.05,0.18,0.02,0.18
2022-06-11 02:00:00 UTC+0000,0.05,0.21,0.02,0.21
2022-06-11 06:00:00 UTC+0000,1.4,1.81,0.24,1.81
2022-06-11 10:00:00 UTC+0000,5.4,5.8,0.43,5.8
2022-06-11 14:00:00 UTC+0000,2.0,1.02,0.09,1.02
2022-06-11 18:00:00 UTC+0000,0.05,0.15,0.02,0.15
2022-06-11 22:00:00 UTC+0000,0.12,0.3,0.05,0.3
2022-06-12 02:00:00 UTC+0000,0.12,0.32,0.05,0.32
2022-06-12 06:00:00 UTC+0000,15.34,5.0,1.4,5.0
2022-06-12 10:00:00 UTC+0000,47.2,34.74,5.4,34.74
2022-06-12 14:00:00 UTC+0000,9.33,4.44,2.0,4.44
2022-06-12 18:00:00 UTC+0000,0.13,0.23,0.05,0.23
2022-06-12 22:00:00 UTC+0000,0.05,0.02,0.12,0.4
2022-06-13 02:00:00 UTC+0000,0.05,0.02,0.12,0.5
2022-06-13 06:00:00 UTC+0000,3.0,0.24,15.34,9.13
2022-06-13 10:00:00 UTC+0000,10.6,0.43,47.2,53.8
2022-06-13 14:00:00 UTC+0000,3.1,0.09,9.33,11.79
2022-06-13 18:00:00 UTC+0000,0.06,0.02,0.13,0.39
2022-06-13 22:00:00 UTC+0000,0.02,0.05,0.05,0.21
2022-06-14 02:00:00 UTC+0000,0.02,0.05,0.05,0.28
2022-06-14 06:00:00 UTC+0000,1.09,3.0,3.0,1.91
2022-06-14 10:00:00 UTC+0000,2.85,10.6,10.6,4.4
2022-06-14 14:00:00 UTC+0000,0.98,3.1,3.1,1.47
2022-06-14 18:00:00 UTC+0000,0.03,0.06,0.06,0.18
2022-06-14 22:00:00 UTC+0000,0.01,0.02,0.02,0.09
2022-06-15 02:00:00 UTC+0000,0.02,0.02,0.02,0.12
2022-06-15 06:00:00 UTC+0000,0.62,1.09,1.09,0.85
2022-06-15 10:00:00 UTC+0000,1.69,2.85,2.85,1.33
2022-06-15 14:00:00 UTC+0000,0.52,0.98,0.98,0.45
2022-06-15 18:00:00 UTC+0000,0.02,0.03,0.03,0.08
2022-06-15 22:00:00 UTC+0000,0.01,0.01,0.01,0.04
2022-06-16 02:00:00 UTC+0000,0.02,0.02,0.02,0.05
2022-06-16 06:00:00 UTC+0000,0.9,0.62,0.62,0.45
2022-06-16 10:00:00 UTC+0000,5.2,1.69,1.69,0.79
2022-06-16 14:00:00 UTC+0000,1.1,0.52,0.52,0.2
2022-06-16 18:00:00 UTC+0000,0.03,0.02,0.02,0.04
2022-06-16 22:00:00 UTC+0000,0.01,0.01,0.01,0.02
2022-06-17 02:00:00 UTC+0000,0.02,0.02,0.02,0.02
2022-06-17 06:00:00 UTC+0000,0.57,0.9,0.9,0.24
2022-06-17 10:00:00 UTC+0000,2.1,5.2,5.2,0.43
2022-06-17 14:00:00 UTC+0000,0.58,1.1,1.1,0.09
2022-06-17 18:00:00 UTC+0000,0.03,0.03,0.03,0.02
2022-06-17 22:00:00 UTC+0000,0.01,0.05,0.01,0.05
2022-06-18 02:00:00 UTC+0000,0.02,0.05,0.02,0.05
2022-06-18 06:00:00 UTC+0000,2.98,1.4,0.57,1.4
2022-06-18 10:00:00 UTC+0000,6.89,5.4,2.1,5.4
2022-06-18 14:00:00 UTC+0000,3.86,2.0,0.58,2.0
2022-06-18 18:00:00 UTC+0000,0.03,0.05,0.03,0.05
2022-06-18 22:00:00 UTC+0000,0.03,0.12,0.01,0.12
2022-06-19 02:00:00 UTC+0000,0.09,0.12,0.02,0.12
2022-06-19 06:00:00 UTC+0000,9.0,15.34,2.98,15.34
2022-06-19 10:00:00 UTC+0000,31.1,47.2,6.89,47.2
2022-06-19 14:00:00 UTC+0000,5.5,9.33,3.86,9.33
2022-06-19 18:00:00 UTC+0000,0.08,0.13,0.03,0.13
2022-06-19 22:00:00 UTC+0000,0.02,0.01,0.03,0.05
2022-06-20 02:00:00 UTC+0000,0.03,0.02,0.09,0.05
2022-06-20 06:00:00 UTC+0000,2.62,0.57,9.0,3.0
2022-06-20 10:00:00 UTC+0000,7.13,2.1,31.1,10.6
2022-06-20 14:00:00 UTC+0000,1.99,0.58,5.5,3.1
2022-06-20 18:00:00 UTC+0000,0.03,0.03,0.08,0.06
2022-06-20 22:00:00 UTC+0000,0.01,0.02,0.02,0.02
2022-06-21 02:00:00 UTC+0000,0.03,0.03,0.03,0.02
2022-06-21 06:00:00 UTC+0000,1.42,2.62,2.62,1.09
2022-06-21 10:00:00 UTC+0000,3.3,7.13,7.13,2.85
2022-06-21 14:00:00 UTC+0000,1.12,1.99,1.99,0.98
2022-06-21 18:00:00 UTC+0000,0.01,0.03,0.03,0.03
2022-06-21 22:00:00 UTC+0000,2.03,0.01,0.01,0.01
2022-06-22 02:00:00 UTC+0000,2.64,0.03,0.03,0.02
2022-06-22 06:00:00 UTC+0000,2.69,1.42,1.42,0.62
2022-06-22 10:00:00 UTC+0000,4.8,3.3,3.3,1.69
2022-06-22 14:00:00 UTC+0000,3.29,1.12,1.12,0.52
2022-06-22 18:00:00 UTC+0000,3.93,0.01,0.01,0.02
2022-06-22 22:00:00 UTC+0000,0.85,2.03,2.03,0.01
2022-06-23 02:00:00 UTC+0000,1.0,2.64,2.64,0.02
2022-06-23 06:00:00 UTC+0000,1.07,2.69,2.69,0.9
2022-06-23 10:00:00 UTC+0000,3.25,4.8,4.8,5.2
2022-06-23 14:00:00 UTC+0000,1.01,3.29,3.29,1.1
2022-06-23 18:00:00 UTC+0000,1.02,3.93,3.93,0.03
2022-06-23 22:00:00 UTC+0000,0.36,0.85,0.85,0.01
2022-06-24 02:00:00 UTC+0000,0.44,1.0,1.0,0.02
2022-06-24 06:00:00 UTC+0000,0.64,1.07,1.07,0.57
2022-06-24 10:00:00 UTC+0000,1.7,3.25,3.25,2.1
2022-06-24 14:00:00 UTC+0000,0.54,1.01,1.01,0.58
2022-06-24 18:00:00 UTC+0000,0.5,1.02,1.02,0.03
2022-06-24 22:00:00 UTC+0000,0.14,0.01,0.36,0.01
2022-06-25 02:00:00 UTC+0000,0.17,0.02,0.44,0.02
2022-06-25 06:00:00 UTC+0000,0.99,2.98,0.64,2.98
2022-06-25 10:00:00 UTC+0000,2.01,6.89,1.7,6.89
2022-06-25 14:00:00 UTC+0000,0.86,3.86,0.54,3.86
2022-06-25 18:00:00 UTC+0000,0.2,0.03,0.5,0.03
2022-06-25 22:00:00 UTC+0000,0.1,0.03,0.14,0.03
2022-06-26 02:00:00 UTC+0000,0.2,0.09,0.17,0.09
2022-06-26 06:00:00 UTC+0000,2.99,9.0,0.99,9.0
2022-06-26 10:00:00 UTC+0000,12.79,31.1,2.01,31.1
2022-06-26 14:00:00 UTC+0000,1.65,5.5,0.86,5.5
2022-06-26 18:00:00 UTC+0000,0.14,0.08,0.2,0.08
2022-06-26 22:00:00 UTC+0000,0.04,0.36,0.1,0.02
2022-06-27 02:00:00 UTC+0000,0.08,0.44,0.2,0.03
2022-06-27 06:00:00 UTC+0000,0.85,0.64,2.99,2.62
2022-06-27 10:00:00 UTC+0000,2.85,1.7,12.79,7.13
2022-06-27 14:00:00 UTC+0000,0.7,0.54,1.65,1.99
2022-06-27 18:00:00 UTC+0000,0.07,0.5,0.14,0.03
2022-06-27 22:00:00 UTC+0000,0.01,0.04,0.04,0.01
2022-06-28 02:00:00 UTC+0000,0.03,0.08,0.08,0.03
2022-06-28 06:00:00 UTC+0000,0.51,0.85,0.85,1.42
2022-06-28 10:00:00 UTC+0000,1.4,2.85,2.85,3.3
2022-06-28 14:00:00 UTC+0000,0.29,0.7,0.7,1.12
2022-06-28 18:00:00 UTC+0000,0.03,0.07,0.07,0.01
2022-06-28 22:00:00 UTC+0000,0.0,0.01,0.01,2.03
2022-06-29 02:00:00 UTC+0000,0.01,0.03,0.03,2.64
2022-06-29 06:00:00 UTC+0000,0.8,0.51,0.51,2.69
2022-06-29 10:00:00 UTC+0000,0.77,1.4,1.4,4.8
2022-06-29 14:00:00 UTC+0000,0.12,0.29,0.29,3.29
2022-06-29 18:00:00 UTC+0000,0.02,0.03,0.03,3.93
2022-06-29 22:00:00 UTC+0000,0.09,0.0,0.0,0.85
2022-06-30 02:00:00 UTC+0000,0.1,0.01,0.01,1.0
2022-06-30 06:00:00 UTC+0000,0.52,0.8,0.8,1.07
2022-06-30 10:00:00 UTC+0000,0.51,0.77,0.77,3.25
2022-06-30 14:00:00 UTC+0000,0.07,0.12,0.12,1.01
2022-06-30 18:00:00 UTC+0000,0.01,0.02,0.02,1.02
2022-06-30 22:00:00 UTC+0000,0.04,0.09,0.09,0.36
2022-07-01 02:00:00 UTC+0000,0.05,0.1,0.1,0.44
2022-07-01 06:00:00 UTC+0000,0.25,0.52,0.52,0.64
2022-07-01 10:00:00 UTC+0000,0.26,0.51,0.51,1.7
2022-07-01 14:00:00 UTC+0000,0.21,0.07,0.07,0.54
2022-07-01 18:00:00 UTC+0000,0.01,0.01,0.01,0.5
2022-07-01 22:00:00 UTC+0000,0.15,0.14,0.04,0.14
2022-07-02 02:00:00 UTC+0000,0.55,0.17,0.05,0.17
2022-07-02 06:00:00 UTC+0000,3.09,0.99,0.25,0.99
2022-07-02 10:00:00 UTC+0000,20.06,2.01,0.26,2.01
2022-07-02 14:00:00 UTC+0000,1.62,0.86,0.21,0.86
2022-07-02 18:00:00 UTC+0000,0.6,0.2,0.01,0.2
2022-07-02 22:00:00 UTC+0000,0.2,0.1,0.15,0.1
2022-07-03 02:00:00 UTC+0000,0.7,0.2,0.55,0.2
2022-07-03 06:00:00 UTC+0000,14.04,2.99,3.09,2.99
2022-07-03 10:00:00 UTC+0000,61.73,12.79,20.06,12.79
2022-07-03 14:00:00 UTC+0000,7.06,1.65,1.62,1.65
2022-07-03 18:00:00 UTC+0000,0.22,0.14,0.6,0.14
2022-07-03 22:00:00 UTC+0000,0.1,0.04,0.2,0.04
2022-07-04 02:00:00 UTC+0000,0.35,0.05,0.7,0.08
2022-07-04 06:00:00 UTC+0000,2.4,0.25,14.04,0.85
2022-07-04 10:00:00 UTC+0000,10.3,0.26,61.73,2.85
2022-07-04 14:00:00 UTC+0000,1.9,0.21,7.06,0.7
2022-07-04 18:00:00 UTC+0000,0.08,0.01,0.22,0.07
2022-07-04 22:00:00 UTC+0000,0.08,0.1,0.1,0.01
2022-07-05 02:00:00 UTC+0000,0.15,0.35,0.35,0.03
2022-07-05 06:00:00 UTC+0000,4.7,2.4,2.4,0.51
2022-07-05 10:00:00 UTC+0000,8.38,10.3,10.3,1.4
2022-07-05 14:00:00 UTC+0000,1.52,1.9,1.9,0.29
2022-07-05 18:00:00 UTC+0000,0.04,0.08,0.08,0.03
2022-07-05 22:00:00 UTC+0000,0.04,0.08,0.08,0.0
2022-07-06 02:00:00 UTC+0000,0.06,0.15,0.15,0.01
2022-07-06 06:00:00 UTC+0000,3.63,4.7,4.7,0.8
2022-07-06 10:00:00 UTC+0000,34.84,8.38,8.38,0.77
2022-07-06 14:00:00 UTC+0000,0.9,1.52,1.52,0.12
2022-07-06 18:00:00 UTC+0000,0.02,0.04,0.04,0.02
2022-07-06 22:00:00 UTC+0000,0.03,0.04,0.04,0.09
2022-07-07 02:00:00 UTC+0000,0.07,0.06,0.06,0.1
2022-07-07 06:00:00 UTC+0000,3.0,3.63,3.63,0.52
2022-07-07 10:00:00 UTC+0000,6.26,34.84,34.84,0.51
2022-07-07 14:00:00 UTC+0000,0.66,0.9,0.9,0.07
2022-07-07 18:00:00 UTC+0000,0.02,0.02,0.02,0.01
2022-07-07 22:00:00 UTC+0000,0.02,0.03,0.03,0.04
2022-07-08 02:00:00 UTC+0000,0.04,0.07,0.07,0.05
2022-07-08 06:00:00 UTC+0000,1.6,3.0,3.0,0.25
2022-07-08 10:00:00 UTC+0000,4.2,6.26,6.26,0.26
2022-07-08 14:00:00 UTC+0000,0.5,0.66,0.66,0.21
2022-07-08 18:00:00 UTC+0000,0.0,0.02,0.02,0.01
2022-07-08 22:00:00 UTC+0000,0.01,0.15,0.02,0.15
2022-07-09 02:00:00 UTC+0000,0.04,0.55,0.04,0.55
2022-07-09 06:00:00 UTC+0000,2.43,3.09,1.6,3.09
2022-07-09 10:00:00 UTC+0000,19.75,20.06,4.2,20.06
2022-07-09 14:00:00 UTC+0000,5.4,1.62,0.5,1.62
2022-07-09 18:00:00 UTC+0000,0.02,0.6,0.0,0.6
2022-07-09 22:00:00 UTC+0000,0.03,0.2,0.01,0.2
2022-07-10 02:00:00 UTC+0000,0.13,0.7,0.04,0.7
2022-07-10 06:00:00 UTC+0000,10.22,14.04,2.43,14.04
2022-07-10 10:00:00 UTC+0000,47.7,61.73,19.75,61.73
2022-07-10 14:00:00 UTC+0000,5.0,7.06,5.4,7.06
2022-07-10 18:00:00 UTC+0000,0.02,0.22,0.02,0.22
2022-07-10 22:00:00 UTC+0000,0.02,0.02,0.03,0.1
2022-07-11 02:00:00 UTC+0000,0.05,0.04,0.13,0.35
2022-07-11 06:00:00 UTC+0000,1.8,1.6,10.22,2.4
2022-07-11 10:00:00 UTC+0000,6.67,4.2,47.7,10.3
2022-07-11 14:00:00 UTC+0000,1.24,0.5,5.0,1.9
2022-07-11 18:00:00 UTC+0000,0.01,0.0,0.02,0.08
2022-07-11 22:00:00 UTC+0000,0.0,0.02,0.02,0.08
2022-07-12 02:00:00 UTC+0000,0.03,0.05,0.05,0.15
2022-07-12 06:00:00 UTC+0000,1.36,1.8,1.8,4.7
2022-07-12 10:00:00 UTC+0000,4.8,6.67,6.67,8.38
2022-07-12 14:00:00 UTC+0000,0.94,1.24,1.24,1.52
2022-07-12 18:00:00 UTC+0000,0.01,0.01,0.01,0.04
2022-07-12 22:00:00 UTC+0000,0.01,0.0,0.0,0.04
2022-07-13 02:00:00 UTC+0000,0.01,0.03,0.03,0.06
2022-07-13 06:00:00 UTC+0000,1.0,1.36,1.36,3.63
2022-07-13 10:00:00 UTC+0000,3.57,4.8,4.8,34.84
2022-07-13 14:00:00 UTC+0000,0.82,0.94,0.94,0.9
2022-07-13 18:00:00 UTC+0000,0.01,0.01,0.01,0.02
2022-07-13 22:00:00 UTC+0000,0.01,0.01,0.01,0.03
2022-07-14 02:00:00 UTC+0000,0.01,0.01,0.01,0.07
2022-07-14 06:00:00 UTC+0000,0.78,1.0,1.0,3.0
2022-07-14 10:00:00 UTC+0000,2.43,3.57,3.57,6.26
2022-07-14 14:00:00 UTC+0000,0.64,0.82,0.82,0.66
2022-07-14 18:00:00 UTC+0000,0.01,0.01,0.01,0.02
2022-07-14 22:00:00 UTC+0000,0.01,0.01,0.01,0.02
2022-07-15 02:00:00 UTC+0000,0.01,0.01,0.01,0.04
2022-07-15 06:00:00 UTC+0000,0.67,0.78,0.78,1.6
2022-07-15 10:00:00 UTC+0000,2.07,2.43,2.43,4.2
2022-07-15 14:00:00 UTC+0000,0.49,0.64,0.64,0.5
2022-07-15 18:00:00 UTC+0000,0.01,0.01,0.01,0.0
2022-07-15 22:00:00 UTC+0000,0.05,0.01,0.01,0.01
2022-07-16 02:00:00 UTC+0000,0.02,0.04,0.01,0.04
2022-07-16 06:00:00 UTC+0000,7.45,2.43,0.67,2.43
2022-07-16 10:00:00 UTC+0000,37.14,19.75,2.07,19.75
2022-07-16 14:00:00 UTC+0000,7.4,5.4,0.49,5.4
2022-07-16 18:00:00 UTC+0000,0.01,0.02,0.01,0.02
2022-07-16 22:00:00 UTC+0000,0.03,0.03,0.05,0.03
2022-07-17 02:00:00 UTC+0000,0.08,0.13,0.02,0.13
2022-07-17 06:00:00 UTC+0000,6.5,10.22,7.45,10.22
2022-07-17 10:00:00 UTC+0000,99.99,47.7,37.14,47.7
2022-07-17 14:00:00 UTC+0000,6.2,5.0,7.4,5.0
2022-07-17 18:00:00 UTC+0000,0.03,0.02,0.01,0.02
2022-07-17 22:00:00 UTC+0000,0.01,0.01,0.03,0.02
2022-07-18 02:00:00 UTC+0000,0.03,0.01,0.08,0.05
2022-07-18 06:00:00 UTC+0000,1.74,0.67,6.5,1.8
2022-07-18 10:00:00 UTC+0000,6.63,2.07,99.99,6.67
2022-07-18 14:00:00 UTC+0000,1.18,0.49,6.2,1.24
2022-07-18 18:00:00 UTC+0000,0.05,0.01,0.03,0.01
2022-07-18 22:00:00 UTC+0000,0.01,0.01,0.01,0.0
2022-07-19 02:00:00 UTC+0000,0.03,0.03,0.03,0.03
2022-07-19 06:00:00 UTC+0000,2.0,1.74,1.74,1.36
2022-07-19 10:00:00 UTC+0000,6.86,6.63,6.63,4.8
2022-07-19 14:00:00 UTC+0000,0.89,1.18,1.18,0.94
2022-07-19 18:00:00 UTC+0000,0.24,0.05,0.05,0.01
2022-07-19 22:00:00 UTC+0000,0.05,0.01,0.01,0.01
2022-07-20 02:00:00 UTC+0000,0.08,0.03,0.03,0.01
2022-07-20 06:00:00 UTC+0000,1.46,2.0,2.0,1.0
2022-07-20 10:00:00 UTC+0000,5.0,6.86,6.86,3.57
2022-07-20 14:00:00 UTC+0000,0.79,0.89,0.89,0.82
2022-07-20 18:00:00 UTC+0000,0.22,0.24,0.24,0.01
2022-07-20 22:00:00 UTC+0000,0.03,0.05,0.05,0.01
2022-07-21 02:00:00 UTC+0000,0.06,0.08,0.08,0.01
2022-07-21 06:00:00 UTC+0000,0.98,1.46,1.46,0.78
2022-07-21 10:00:00 UTC+0000,3.0,5.0,5.0,2.43
2022-07-21 14:00:00 UTC+0000,0.5,0.79,0.79,0.64
2022-07-21 18:00:00 UTC+0000,0.11,0.22,0.22,0.01
2022-07-21 22:00:00 UTC+0000,0.03,0.03,0.03,0.01
2022-07-22 02:00:00 UTC+0000,0.1,0.06,0.06,0.01
2022-07-22 06:00:00 UTC+0000,0.64,0.98,0.98,0.67
2022-07-22 10:00:00 UTC+0000,1.95,3.0,3.0,2.07
2022-07-22 14:00:00 UTC+0000,0.27,0.5,0.5,0.49
2022-07-22 18:00:00 UTC+0000,0.07,0.11,0.11,0.01
2022-07-22 22:00:00 UTC+0000,0.03,0.05,0.03,0.05
2022-07-23 02:00:00 UTC+0000,0.1,0.02,0.1,0.02
2022-07-23 06:00:00 UTC+0000,1.06,7.45,0.64,7.45
2022-07-23 10:00:00 UTC+0000,15.01,37.14,1.95,37.14
2022-07-23 14:00:00 UTC+0000,1.17,7.4,0.27,7.4
2022-07-23 18:00:00 UTC+0000,0.22,0.01,0.07,0.01
2022-07-23 22:00:00 UTC+0000,0.01,0.03,0.03,0.03
2022-07-24 02:00:00 UTC+0000,0.05,0.08,0.1,0.08
2022-07-24 06:00:00 UTC+0000,4.25,6.5,1.06,6.5
2022-07-24 10:00:00 UTC+0000,56.52,99.99,15.01,99.99
2022-07-24 14:00:00 UTC+0000,1.18,6.2,1.17,6.2
2022-07-24 18:00:00 UTC+0000,0.13,0.03,0.22,0.03
2022-07-24 22:00:00 UTC+0000,0.0,0.03,0.01,0.01
2022-07-25 02:00:00 UTC+0000,0.02,0.1,0.05,0.03
2022-07-25 06:00:00 UTC+0000,0.93,0.64,4.25,1.74
2022-07-25 10:00:00 UTC+0000,5.75,1.95,56.52,6.63
2022-07-25 14:00:00 UTC+0000,0.53,0.27,1.18,1.18
2022-07-25 18:00:00 UTC+0000,0.12,0.07,0.13,0.05
2022-07-25 22:00:00 UTC+0000,0.0,0.0,0.0,0.01
2022-07-26 02:00:00 UTC+0000,0.01,0.02,0.02,0.03
2022-07-26 06:00:00 UTC+0000,0.63,0.93,0.93,2.0
2022-07-26 10:00:00 UTC+0000,3.99,5.75,5.75,6.86
2022-07-26 14:00:00 UTC+0000,0.4,0.53,0.53,0.89
2022-07-26 18:00:00 UTC+0000,0.06,0.12,0.12,0.24
2022-07-26 22:00:00 UTC+0000,0.0,0.0,0.0,0.05
2022-07-27 02:00:00 UTC+0000,0.01,0.01,0.01,0.08
2022-07-27 06:00:00 UTC+0000,0.46,0.63,0.63,1.46
2022-07-27 10:00:00 UTC+0000,2.54,3.99,3.99,5.0
2022-07-27 14:00:00 UTC+0000,0.22,0.4,0.4,0.79
2022-07-27 18:00:00 UTC+0000,0.04,0.06,0.06,0.22
2022-07-27 22:00:00 UTC+0000,0.0,0.0,0.0,0.03
2022-07-28 02:00:00 UTC+0000,0.0,0.01,0.01,0.06
2022-07-28 06:00:00 UTC+0000,0.27,0.46,0.46,0.98
2022-07-28 10:00:00 UTC+0000,1.24,2.54,2.54,3.0
2022-07-28 14:00:00 UTC+0000,0.1,0.22,0.22,0.5
2022-07-28 18:00:00 UTC+0000,0.02,0.04,0.04,0.11
2022-07-28 22:00:00 UTC+0000,0.02,0.0,0.0,0.03
2022-07-29 02:00:00 UTC+0000,0.03,0.0,0.0,0.1
2022-07-29 06:00:00 UTC+0000,0.2,0.27,0.27,0.64
2022-07-29 10:00:00 UTC+0000,0.98,1.24,1.24,1.95
2022-07-29 14:00:00 UTC+0000,0.1,0.1,0.1,0.27
2022-07-29 18:00:00 UTC+0000,0.02,0.02,0.02,0.07
2022-07-29 22:00:00 UTC+0000,0.02,0.03,0.02,0.03
2022-07-30 02:00:00 UTC+0000,0.04,0.1,0.03,0.1
2022-07-30 06:00:00 UTC+0000,0.61,1.06,0.2,1.06
2022-07-30 10:00:00 UTC+0000,8.16,15.01,0.98,15.01
2022-07-30 14:00:00 UTC+0000,0.79,1.17,0.1,1.17
2022-07-30 18:00:00 UTC+0000,0.12,0.22,0.02,0.22
2022-07-30 22:00:00 UTC+0000,0.02,0.01,0.02,0.01
2022-07-31 02:00:00 UTC+0000,0.04,0.05,0.04,0.05
2022-07-31 06:00:00 UTC+0000,2.22,4.25,0.61,4.25
2022-07-31 10:00:00 UTC+0000,15.55,56.52,8.16,56.52
2022-07-31 14:00:00 UTC+0000,1.08,1.18,0.79,1.18
2022-07-31 18:00:00 UTC+0000,0.11,0.13,0.12,0.13
2022-07-31 22:00:00 UTC+0000,0.03,0.02,0.02,0.0
2022-08-01 02:00:00 UTC+0000,0.08,0.03,0.04,0.02
2022-08-01 06:00:00 UTC+0000,0.85,0.2,2.22,0.93
2022-08-01 10:00:00 UTC+0000,3.75,0.98,15.55,5.75
2022-08-01 14:00:00 UTC+0000,0.52,0.1,1.08,0.53
2022-08-01 18:00:00 UTC+0000,0.07,0.02,0.11,0.12
2022-08-01 22:00:00 UTC+0000,0.03,0.03,0.03,0.0
2022-08-02 02:00:00 UTC+0000,0.08,0.08,0.08,0.01
2022-08-02 06:00:00 UTC+0000,2.02,0.85,0.85,0.63
2022-08-02 10:00:00 UTC+0000,4.08,3.75,3.75,3.99
