time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2022-03-27 18:00:00 UTC+0000,281.68,122.95,292.24,122.95
2022-03-27 19:00:00 UTC+0000,265.63,85.97,270.07,85.97
2022-03-27 20:00:00 UTC+0000,251.59,80.08,244.98,80.08
2022-03-27 21:00:00 UTC+0000,228.0,110.07,244.94,110.07
2022-03-27 22:00:00 UTC+0000,196.0,219.76,237.75,93.36
2022-03-27 23:00:00 UTC+0000,192.04,262.48,235.0,114.18
2022-03-28 00:00:00 UTC+0000,189.45,244.31,221.93,118.82
2022-03-28 01:00:00 UTC+0000,194.89,234.29,214.02,118.85
2022-03-28 02:00:00 UTC+0000,195.01,230.15,212.0,119.0
2022-03-28 03:00:00 UTC+0000,208.62,226.01,211.09,137.03
2022-03-28 04:00:00 UTC+0000,274.95,254.91,210.31,189.41
2022-03-28 05:00:00 UTC+0000,316.95,315.0,214.03,264.0
2022-03-28 06:00:00 UTC+0000,313.95,333.86,214.08,288.0
2022-03-28 07:00:00 UTC+0000,266.98,285.12,214.07,270.6
2022-03-28 08:00:00 UTC+0000,224.94,248.37,205.02,196.47
2022-03-28 09:00:00 UTC+0000,204.14,185.6,194.4,153.06
2022-03-28 10:00:00 UTC+0000,173.87,185.87,161.5,163.68
2022-03-28 11:00:00 UTC+0000,163.51,172.57,89.9,156.99
2022-03-28 12:00:00 UTC+0000,130.99,169.75,77.97,171.35
2022-03-28 13:00:00 UTC+0000,161.5,178.57,92.0,170.67
2022-03-28 14:00:00 UTC+0000,170.68,210.0,141.59,212.63
2022-03-28 15:00:00 UTC+0000,197.56,251.07,194.83,232.98
2022-03-28 16:00:00 UTC+0000,260.31,276.28,220.0,273.68
2022-03-28 17:00:00 UTC+0000,304.62,300.77,263.02,309.6
2022-03-28 18:00:00 UTC+0000,274.06,339.9,281.68,336.98
2022-03-28 19:00:00 UTC+0000,252.61,283.38,265.63,277.16
2022-03-28 20:00:00 UTC+0000,229.53,242.2,251.59,240.91
2022-03-28 21:00:00 UTC+0000,220.54,244.56,228.0,222.81
2022-03-28 22:00:00 UTC+0000,209.83,196.0,196.0,199.25
2022-03-28 23:00:00 UTC+0000,210.18,192.04,192.04,223.0
2022-03-29 00:00:00 UTC+0000,208.96,189.45,189.45,215.0
2022-03-29 01:00:00 UTC+0000,210.0,194.89,194.89,207.0
2022-03-29 02:00:00 UTC+0000,209.87,195.01,195.01,206.36
2022-03-29 03:00:00 UTC+0000,225.27,208.62,208.62,203.0
2022-03-29 04:00:00 UTC+0000,270.27,274.95,274.95,220.92
2022-03-29 05:00:00 UTC+0000,302.12,316.95,316.95,273.7
2022-03-29 06:00:00 UTC+0000,318.74,313.95,313.95,287.34
2022-03-29 07:00:00 UTC+0000,299.9,266.98,266.98,281.1
2022-03-29 08:00:00 UTC+0000,278.48,224.94,224.94,240.15
2022-03-29 09:00:00 UTC+0000,275.94,204.14,204.14,199.9
2022-03-29 10:00:00 UTC+0000,236.43,173.87,173.87,192.2
2022-03-29 11:00:00 UTC+0000,230.85,163.51,163.51,183.66
2022-03-29 12:00:00 UTC+0000,223.52,130.99,130.99,185.21
2022-03-29 13:00:00 UTC+0000,222.41,161.5,161.5,193.92
2022-03-29 14:00:00 UTC+0000,228.01,170.68,170.68,199.86
2022-03-29 15:00:00 UTC+0000,246.53,197.56,197.56,230.01
2022-03-29 16:00:00 UTC+0000,280.04,260.31,260.31,269.97
2022-03-29 17:00:00 UTC+0000,302.49,304.62,304.62,301.03
2022-03-29 18:00:00 UTC+0000,297.67,274.06,274.06,351.0
2022-03-29 19:00:00 UTC+0000,260.04,252.61,252.61,290.84
2022-03-29 20:00:00 UTC+0000,237.0,229.53,229.53,255.9
2022-03-29 21:00:00 UTC+0000,219.84,220.54,220.54,242.27
2022-03-29 22:00:00 UTC+0000,233.07,209.83,209.83,222.38
2022-03-29 23:00:00 UTC+0000,228.86,210.18,210.18,215.39
2022-03-30 00:00:00 UTC+0000,229.61,208.96,208.96,200.05
2022-03-30 01:00:00 UTC+0000,229.08,210.0,210.0,200.62
2022-03-30 02:00:00 UTC+0000,232.33,209.87,209.87,198.08
2022-03-30 03:00:00 UTC+0000,242.0,225.27,225.27,204.09
2022-03-30 04:00:00 UTC+0000,283.0,270.27,270.27,226.15
2022-03-30 05:00:00 UTC+0000,315.0,302.12,302.12,275.45
2022-03-30 06:00:00 UTC+0000,346.91,318.74,318.74,299.25
2022-03-30 07:00:00 UTC+0000,328.11,299.9,299.9,280.72
2022-03-30 08:00:00 UTC+0000,302.07,278.48,278.48,217.11
2022-03-30 09:00:00 UTC+0000,312.56,275.94,275.94,199.7
2022-03-30 10:00:00 UTC+0000,295.99,236.43,236.43,191.54
2022-03-30 11:00:00 UTC+0000,272.89,230.85,230.85,181.07
2022-03-30 12:00:00 UTC+0000,278.3,223.52,223.52,181.93
2022-03-30 13:00:00 UTC+0000,266.52,222.41,222.41,190.31
2022-03-30 14:00:00 UTC+0000,256.34,228.01,228.01,202.34
2022-03-30 15:00:00 UTC+0000,269.81,246.53,246.53,217.99
2022-03-30 16:00:00 UTC+0000,294.7,280.04,280.04,266.05
2022-03-30 17:00:00 UTC+0000,309.97,302.49,302.49,312.28
2022-03-30 18:00:00 UTC+0000,285.73,297.67,297.67,374.14
2022-03-30 19:00:00 UTC+0000,253.36,260.04,260.04,311.03
2022-03-30 20:00:00 UTC+0000,240.52,237.0,237.0,270.0
2022-03-30 21:00:00 UTC+0000,197.92,219.84,219.84,245.12
2022-03-30 22:00:00 UTC+0000,200.66,233.07,233.07,216.4
2022-03-30 23:00:00 UTC+0000,204.29,228.86,228.86,213.01
2022-03-31 00:00:00 UTC+0000,195.02,229.61,229.61,212.33
2022-03-31 01:00:00 UTC+0000,181.93,229.08,229.08,211.5
2022-03-31 02:00:00 UTC+0000,186.3,232.33,232.33,211.8
2022-03-31 03:00:00 UTC+0000,200.69,242.0,242.0,212.93
2022-03-31 04:00:00 UTC+0000,270.0,283.0,283.0,223.32
2022-03-31 05:00:00 UTC+0000,305.76,315.0,315.0,282.97
2022-03-31 06:00:00 UTC+0000,324.23,346.91,346.91,305.07
2022-03-31 07:00:00 UTC+0000,271.0,328.11,328.11,267.73
2022-03-31 08:00:00 UTC+0000,250.75,302.07,302.07,218.91
2022-03-31 09:00:00 UTC+0000,219.54,312.56,312.56,194.92
2022-03-31 10:00:00 UTC+0000,203.92,295.99,295.99,194.94
2022-03-31 11:00:00 UTC+0000,193.43,272.89,272.89,185.97
2022-03-31 12:00:00 UTC+0000,190.8,278.3,278.3,181.94
2022-03-31 13:00:00 UTC+0000,185.62,266.52,266.52,192.7
2022-03-31 14:00:00 UTC+0000,184.96,256.34,256.34,208.42
2022-03-31 15:00:00 UTC+0000,188.01,269.81,269.81,232.58
2022-03-31 16:00:00 UTC+0000,200.01,294.7,294.7,266.99
2022-03-31 17:00:00 UTC+0000,229.49,309.97,309.97,310.76
2022-03-31 18:00:00 UTC+0000,199.08,285.73,285.73,371.11
2022-03-31 19:00:00 UTC+0000,164.35,253.36,253.36,295.4
2022-03-31 20:00:00 UTC+0000,150.64,240.52,240.52,256.86
2022-03-31 21:00:00 UTC+0000,120.08,197.92,197.92,240.04
2022-03-31 22:00:00 UTC+0000,111.72,200.66,200.66,219.76
2022-03-31 23:00:00 UTC+0000,99.64,204.29,204.29,262.48
2022-04-01 00:00:00 UTC+0000,94.48,195.02,195.02,244.31
2022-04-01 01:00:00 UTC+0000,99.59,181.93,181.93,234.29
2022-04-01 02:00:00 UTC+0000,109.02,186.3,186.3,230.15
2022-04-01 03:00:00 UTC+0000,140.01,200.69,200.69,226.01
2022-04-01 04:00:00 UTC+0000,178.63,270.0,270.0,254.91
2022-04-01 05:00:00 UTC+0000,200.03,305.76,305.76,315.0
2022-04-01 06:00:00 UTC+0000,208.47,324.23,324.23,333.86
2022-04-01 07:00:00 UTC+0000,200.35,271.0,271.0,285.12
2022-04-01 08:00:00 UTC+0000,193.08,250.75,250.75,248.37
2022-04-01 09:00:00 UTC+0000,181.14,219.54,219.54,185.6
2022-04-01 10:00:00 UTC+0000,171.94,203.92,203.92,185.87
2022-04-01 11:00:00 UTC+0000,159.91,193.43,193.43,172.57
2022-04-01 12:00:00 UTC+0000,147.1,190.8,190.8,169.75
2022-04-01 13:00:00 UTC+0000,140.82,185.62,185.62,178.57
2022-04-01 14:00:00 UTC+0000,142.33,184.96,184.96,210.0
2022-04-01 15:00:00 UTC+0000,172.4,188.01,188.01,251.07
2022-04-01 16:00:00 UTC+0000,191.7,200.01,200.01,276.28
2022-04-01 17:00:00 UTC+0000,205.96,229.49,229.49,300.77
2022-04-01 18:00:00 UTC+0000,200.19,199.08,199.08,339.9
2022-04-01 19:00:00 UTC+0000,174.92,164.35,164.35,283.38
2022-04-01 20:00:00 UTC+0000,167.85,150.64,150.64,242.2
2022-04-01 21:00:00 UTC+0000,151.86,120.08,120.08,244.56
2022-04-01 22:00:00 UTC+0000,112.01,190.07,111.72,190.07
2022-04-01 23:00:00 UTC+0000,125.01,235.96,99.64,235.96
2022-04-02 00:00:00 UTC+0000,131.72,221.16,94.48,221.16
2022-04-02 01:00:00 UTC+0000,140.54,185.58,99.59,185.58
2022-04-02 02:00:00 UTC+0000,131.79,191.02,109.02,191.02
2022-04-02 03:00:00 UTC+0000,145.07,206.58,140.01,206.58
2022-04-02 04:00:00 UTC+0000,135.84,216.18,178.63,216.18
2022-04-02 05:00:00 UTC+0000,168.06,199.56,200.03,199.56
2022-04-02 06:00:00 UTC+0000,190.3,190.28,208.47,190.28
2022-04-02 07:00:00 UTC+0000,192.15,152.18,200.35,152.18
2022-04-02 08:00:00 UTC+0000,169.77,159.37,193.08,159.37
2022-04-02 09:00:00 UTC+0000,166.94,110.05,181.14,110.05
2022-04-02 10:00:00 UTC+0000,160.63,85.94,171.94,85.94
2022-04-02 11:00:00 UTC+0000,132.18,83.11,159.91,83.11
2022-04-02 12:00:00 UTC+0000,120.6,80.38,147.1,80.38
2022-04-02 13:00:00 UTC+0000,128.45,89.35,140.82,89.35
2022-04-02 14:00:00 UTC+0000,137.45,157.71,142.33,157.71
2022-04-02 15:00:00 UTC+0000,171.27,199.95,172.4,199.95
2022-04-02 16:00:00 UTC+0000,227.6,232.42,191.7,232.42
2022-04-02 17:00:00 UTC+0000,259.15,262.5,205.96,262.5
2022-04-02 18:00:00 UTC+0000,241.63,292.24,200.19,292.24
2022-04-02 19:00:00 UTC+0000,210.0,270.07,174.92,270.07
2022-04-02 20:00:00 UTC+0000,206.14,244.98,167.85,244.98
2022-04-02 21:00:00 UTC+0000,189.38,244.94,151.86,244.94
2022-04-02 22:00:00 UTC+0000,199.08,237.75,112.01,237.75
2022-04-02 23:00:00 UTC+0000,193.08,235.0,125.01,235.0
2022-04-03 00:00:00 UTC+0000,195.76,221.93,131.72,221.93
2022-04-03 01:00:00 UTC+0000,194.44,214.02,140.54,214.02
2022-04-03 02:00:00 UTC+0000,195.55,212.0,131.79,212.0
2022-04-03 03:00:00 UTC+0000,193.82,211.09,145.07,211.09
2022-04-03 04:00:00 UTC+0000,190.88,210.31,135.84,210.31
2022-04-03 05:00:00 UTC+0000,192.6,214.03,168.06,214.03
2022-04-03 06:00:00 UTC+0000,197.24,214.08,190.3,214.08
2022-04-03 07:00:00 UTC+0000,182.07,214.07,192.15,214.07
2022-04-03 08:00:00 UTC+0000,180.76,205.02,169.77,205.02
2022-04-03 09:00:00 UTC+0000,179.13,194.4,166.94,194.4
2022-04-03 10:00:00 UTC+0000,174.2,161.5,160.63,161.5
2022-04-03 11:00:00 UTC+0000,119.64,89.9,132.18,89.9
2022-04-03 12:00:00 UTC+0000,97.07,77.97,120.6,77.97
2022-04-03 13:00:00 UTC+0000,104.0,92.0,128.45,92.0
2022-04-03 14:00:00 UTC+0000,121.39,141.59,137.45,141.59
2022-04-03 15:00:00 UTC+0000,132.21,194.83,171.27,194.83
2022-04-03 16:00:00 UTC+0000,177.39,220.0,227.6,220.0
2022-04-03 17:00:00 UTC+0000,211.79,263.02,259.15,263.02
2022-04-03 18:00:00 UTC+0000,204.95,281.68,241.63,281.68
2022-04-03 19:00:00 UTC+0000,179.74,265.63,210.0,265.63
2022-04-03 20:00:00 UTC+0000,177.45,251.59,206.14,251.59
2022-04-03 21:00:00 UTC+0000,155.03,228.0,189.38,228.0
2022-04-03 22:00:00 UTC+0000,118.63,111.72,199.08,196.0
2022-04-03 23:00:00 UTC+0000,91.81,99.64,193.08,192.04
2022-04-04 00:00:00 UTC+0000,88.0,94.48,195.76,189.45
2022-04-04 01:00:00 UTC+0000,81.56,99.59,194.44,194.89
2022-04-04 02:00:00 UTC+0000,87.49,109.02,195.55,195.01
2022-04-04 03:00:00 UTC+0000,91.6,140.01,193.82,208.62
2022-04-04 04:00:00 UTC+0000,133.0,178.63,190.88,274.95
2022-04-04 05:00:00 UTC+0000,120.6,200.03,192.6,316.95
2022-04-04 06:00:00 UTC+0000,101.16,208.47,197.24,313.95
2022-04-04 07:00:00 UTC+0000,87.6,200.35,182.07,266.98
2022-04-04 08:00:00 UTC+0000,74.54,193.08,180.76,224.94
2022-04-04 09:00:00 UTC+0000,68.27,181.14,179.13,204.14
2022-04-04 10:00:00 UTC+0000,40.08,171.94,174.2,173.87
2022-04-04 11:00:00 UTC+0000,30.98,159.91,119.64,163.51
2022-04-04 12:00:00 UTC+0000,25.6,147.1,97.07,130.99
2022-04-04 13:00:00 UTC+0000,37.56,140.82,104.0,161.5
2022-04-04 14:00:00 UTC+0000,47.24,142.33,121.39,170.68
2022-04-04 15:00:00 UTC+0000,69.78,172.4,132.21,197.56
2022-04-04 16:00:00 UTC+0000,69.93,191.7,177.39,260.31
2022-04-04 17:00:00 UTC+0000,74.86,205.96,211.79,304.62
2022-04-04 18:00:00 UTC+0000,74.52,200.19,204.95,274.06
2022-04-04 19:00:00 UTC+0000,69.96,174.92,179.74,252.61
2022-04-04 20:00:00 UTC+0000,72.98,167.85,177.45,229.53
2022-04-04 21:00:00 UTC+0000,50.09,151.86,155.03,220.54
2022-04-04 22:00:00 UTC+0000,23.53,118.63,118.63,209.83
2022-04-04 23:00:00 UTC+0000,30.0,91.81,91.81,210.18
2022-04-05 00:00:00 UTC+0000,35.09,88.0,88.0,208.96
2022-04-05 01:00:00 UTC+0000,42.35,81.56,81.56,210.0
2022-04-05 02:00:00 UTC+0000,74.53,87.49,87.49,209.87
2022-04-05 03:00:00 UTC+0000,83.97,91.6,91.6,225.27
2022-04-05 04:00:00 UTC+0000,163.27,133.0,133.0,270.27
2022-04-05 05:00:00 UTC+0000,220.07,120.6,120.6,302.12
2022-04-05 06:00:00 UTC+0000,232.03,101.16,101.16,318.74
2022-04-05 07:00:00 UTC+0000,229.51,87.6,87.6,299.9
2022-04-05 08:00:00 UTC+0000,227.0,74.54,74.54,278.48
2022-04-05 09:00:00 UTC+0000,230.09,68.27,68.27,275.94
2022-04-05 10:00:00 UTC+0000,214.24,40.08,40.08,236.43
2022-04-05 11:00:00 UTC+0000,222.98,30.98,30.98,230.85
2022-04-05 12:00:00 UTC+0000,208.49,25.6,25.6,223.52
2022-04-05 13:00:00 UTC+0000,222.97,37.56,37.56,222.41
2022-04-05 14:00:00 UTC+0000,224.41,47.24,47.24,228.01
2022-04-05 15:00:00 UTC+0000,262.21,69.78,69.78,246.53
2022-04-05 16:00:00 UTC+0000,278.24,69.93,69.93,280.04
2022-04-05 17:00:00 UTC+0000,309.93,74.86,74.86,302.49
2022-04-05 18:00:00 UTC+0000,277.91,74.52,74.52,297.67
2022-04-05 19:00:00 UTC+0000,226.47,69.96,69.96,260.04
2022-04-05 20:00:00 UTC+0000,189.65,72.98,72.98,237.0
2022-04-05 21:00:00 UTC+0000,163.64,50.09,50.09,219.84
2022-04-05 22:00:00 UTC+0000,112.87,23.53,23.53,233.07
2022-04-05 23:00:00 UTC+0000,140.0,30.0,30.0,228.86
2022-04-06 00:00:00 UTC+0000,126.56,35.09,35.09,229.61
2022-04-06 01:00:00 UTC+0000,121.67,42.35,42.35,229.08
2022-04-06 02:00:00 UTC+0000,126.59,74.53,74.53,232.33
2022-04-06 03:00:00 UTC+0000,118.48,83.97,83.97,242.0
2022-04-06 04:00:00 UTC+0000,165.6,163.27,163.27,283.0
2022-04-06 05:00:00 UTC+0000,177.84,220.07,220.07,315.0
2022-04-06 06:00:00 UTC+0000,175.3,232.03,232.03,346.91
2022-04-06 07:00:00 UTC+0000,159.36,229.51,229.51,328.11
2022-04-06 08:00:00 UTC+0000,95.69,227.0,227.0,302.07
2022-04-06 09:00:00 UTC+0000,74.86,230.09,230.09,312.56
2022-04-06 10:00:00 UTC+0000,77.8,214.24,214.24,295.99
2022-04-06 11:00:00 UTC+0000,74.73,222.98,222.98,272.89
2022-04-06 12:00:00 UTC+0000,71.98,208.49,208.49,278.3
2022-04-06 13:00:00 UTC+0000,74.75,222.97,222.97,266.52
2022-04-06 14:00:00 UTC+0000,74.81,224.41,224.41,256.34
2022-04-06 15:00:00 UTC+0000,126.26,262.21,262.21,269.81
2022-04-06 16:00:00 UTC+0000,165.54,278.24,278.24,294.7
2022-04-06 17:00:00 UTC+0000,178.43,309.93,309.93,309.97
2022-04-06 18:00:00 UTC+0000,171.0,277.91,277.91,285.73
2022-04-06 19:00:00 UTC+0000,132.42,226.47,226.47,253.36
2022-04-06 20:00:00 UTC+0000,109.11,189.65,189.65,240.52
2022-04-06 21:00:00 UTC+0000,60.37,163.64,163.64,197.92
2022-04-06 22:00:00 UTC+0000,73.02,112.87,112.87,200.66
2022-04-06 23:00:00 UTC+0000,67.74,140.0,140.0,204.29
2022-04-07 00:00:00 UTC+0000,59.64,126.56,126.56,195.02
2022-04-07 01:00:00 UTC+0000,67.58,121.67,121.67,181.93
2022-04-07 02:00:00 UTC+0000,73.58,126.59,126.59,186.3
2022-04-07 03:00:00 UTC+0000,74.13,118.48,118.48,200.69
2022-04-07 04:00:00 UTC+0000,74.5,165.6,165.6,270.0
2022-04-07 05:00:00 UTC+0000,90.03,177.84,177.84,305.76
2022-04-07 06:00:00 UTC+0000,113.23,175.3,175.3,324.23
2022-04-07 07:00:00 UTC+0000,77.35,159.36,159.36,271.0
2022-04-07 08:00:00 UTC+0000,71.93,95.69,95.69,250.75
2022-04-07 09:00:00 UTC+0000,71.94,74.86,74.86,219.54
2022-04-07 10:00:00 UTC+0000,77.38,77.8,77.8,203.92
2022-04-07 11:00:00 UTC+0000,70.38,74.73,74.73,193.43
2022-04-07 12:00:00 UTC+0000,70.15,71.98,71.98,190.8
2022-04-07 13:00:00 UTC+0000,73.35,74.75,74.75,185.62
2022-04-07 14:00:00 UTC+0000,74.82,74.81,74.81,184.96
2022-04-07 15:00:00 UTC+0000,80.91,126.26,126.26,188.01
2022-04-07 16:00:00 UTC+0000,82.06,165.54,165.54,200.01
2022-04-07 17:00:00 UTC+0000,94.41,178.43,178.43,229.49
2022-04-07 18:00:00 UTC+0000,79.56,171.0,171.0,199.08
2022-04-07 19:00:00 UTC+0000,65.45,132.42,132.42,164.35
2022-04-07 20:00:00 UTC+0000,69.19,109.11,109.11,150.64
2022-04-07 21:00:00 UTC+0000,27.35,60.37,60.37,120.08
2022-04-07 22:00:00 UTC+0000,2.02,73.02,73.02,111.72
2022-04-07 23:00:00 UTC+0000,1.03,67.74,67.74,99.64
2022-04-08 00:00:00 UTC+0000,1.02,59.64,59.64,94.48
2022-04-08 01:00:00 UTC+0000,2.47,67.58,67.58,99.59
2022-04-08 02:00:00 UTC+0000,8.58,73.58,73.58,109.02
2022-04-08 03:00:00 UTC+0000,44.51,74.13,74.13,140.01
2022-04-08 04:00:00 UTC+0000,95.37,74.5,74.5,178.63
2022-04-08 05:00:00 UTC+0000,147.26,90.03,90.03,200.03
2022-04-08 06:00:00 UTC+0000,150.0,113.23,113.23,208.47
2022-04-08 07:00:00 UTC+0000,87.0,77.35,77.35,200.35
2022-04-08 08:00:00 UTC+0000,81.85,71.93,71.93,193.08
2022-04-08 09:00:00 UTC+0000,86.54,71.94,71.94,181.14
2022-04-08 10:00:00 UTC+0000,88.19,77.38,77.38,171.94
2022-04-08 11:00:00 UTC+0000,91.41,70.38,70.38,159.91
2022-04-08 12:00:00 UTC+0000,130.77,70.15,70.15,147.1
2022-04-08 13:00:00 UTC+0000,166.11,73.35,73.35,140.82
2022-04-08 14:00:00 UTC+0000,186.11,74.82,74.82,142.33
2022-04-08 15:00:00 UTC+0000,202.31,80.91,80.91,172.4
2022-04-08 16:00:00 UTC+0000,229.9,82.06,82.06,191.7
2022-04-08 17:00:00 UTC+0000,267.77,94.41,94.41,205.96
2022-04-08 18:00:00 UTC+0000,259.04,79.56,79.56,200.19
2022-04-08 19:00:00 UTC+0000,221.8,65.45,65.45,174.92
2022-04-08 20:00:00 UTC+0000,189.8,69.19,69.19,167.85
2022-04-08 21:00:00 UTC+0000,159.98,27.35,27.35,151.86
2022-04-08 22:00:00 UTC+0000,119.25,112.01,2.02,112.01
2022-04-08 23:00:00 UTC+0000,110.6,125.01,1.03,125.01
2022-04-09 00:00:00 UTC+0000,92.51,131.72,1.02,131.72
2022-04-09 01:00:00 UTC+0000,83.22,140.54,2.47,140.54
2022-04-09 02:00:00 UTC+0000,79.12,131.79,8.58,131.79
2022-04-09 03:00:00 UTC+0000,76.14,145.07,44.51,145.07
2022-04-09 04:00:00 UTC+0000,76.56,135.84,95.37,135.84
2022-04-09 05:00:00 UTC+0000,88.15,168.06,147.26,168.06
2022-04-09 06:00:00 UTC+0000,82.9,190.3,150.0,190.3
2022-04-09 07:00:00 UTC+0000,69.72,192.15,87.0,192.15
2022-04-09 08:00:00 UTC+0000,25.14,169.77,81.85,169.77
2022-04-09 09:00:00 UTC+0000,5.04,166.94,86.54,166.94
2022-04-09 10:00:00 UTC+0000,-0.01,160.63,88.19,160.63
2022-04-09 11:00:00 UTC+0000,-0.28,132.18,91.41,132.18
2022-04-09 12:00:00 UTC+0000,-2.49,120.6,130.77,120.6
2022-04-09 13:00:00 UTC+0000,-0.1,128.45,166.11,128.45
2022-04-09 14:00:00 UTC+0000,-0.03,137.45,186.11,137.45
2022-04-09 15:00:00 UTC+0000,1.98,171.27,202.31,171.27
2022-04-09 16:00:00 UTC+0000,75.81,227.6,229.9,227.6
2022-04-09 17:00:00 UTC+0000,96.97,259.15,267.77,259.15
2022-04-09 18:00:00 UTC+0000,105.0,241.63,259.04,241.63
2022-04-09 19:00:00 UTC+0000,90.95,210.0,221.8,210.0
2022-04-09 20:00:00 UTC+0000,89.77,206.14,189.8,206.14
2022-04-09 21:00:00 UTC+0000,69.88,189.38,159.98,189.38
2022-04-09 22:00:00 UTC+0000,70.96,199.08,119.25,199.08
2022-04-09 23:00:00 UTC+0000,26.15,193.08,110.6,193.08
2022-04-10 00:00:00 UTC+0000,24.59,195.76,92.51,195.76
2022-04-10 01:00:00 UTC+0000,25.67,194.44,83.22,194.44
2022-04-10 02:00:00 UTC+0000,40.04,195.55,79.12,195.55
2022-04-10 03:00:00 UTC+0000,36.85,193.82,76.14,193.82
2022-04-10 04:00:00 UTC+0000,25.95,190.88,76.56,190.88
2022-04-10 05:00:00 UTC+0000,45.02,192.6,88.15,192.6
2022-04-10 06:00:00 UTC+0000,35.76,197.24,82.9,197.24
2022-04-10 07:00:00 UTC+0000,22.23,182.07,69.72,182.07
2022-04-10 08:00:00 UTC+0000,12.29,180.76,25.14,180.76
2022-04-10 09:00:00 UTC+0000,13.0,179.13,5.04,179.13
2022-04-10 10:00:00 UTC+0000,5.31,174.2,-0.01,174.2
2022-04-10 11:00:00 UTC+0000,0.1,119.64,-0.28,119.64
2022-04-10 12:00:00 UTC+0000,0.09,97.07,-2.49,97.07
2022-04-10 13:00:00 UTC+0000,0.42,104.0,-0.1,104.0
2022-04-10 14:00:00 UTC+0000,8.52,121.39,-0.03,121.39
2022-04-10 15:00:00 UTC+0000,71.03,132.21,1.98,132.21
2022-04-10 16:00:00 UTC+0000,139.9,177.39,75.81,177.39
2022-04-10 17:00:00 UTC+0000,233.51,211.79,96.97,211.79
2022-04-10 18:00:00 UTC+0000,252.18,204.95,105.0,204.95
2022-04-10 19:00:00 UTC+0000,239.54,179.74,90.95,179.74
2022-04-10 20:00:00 UTC+0000,238.28,177.45,89.77,177.45
2022-04-10 21:00:00 UTC+0000,224.3,155.03,69.88,155.03
2022-04-10 22:00:00 UTC+0000,182.38,2.02,70.96,118.63
2022-04-10 23:00:00 UTC+0000,184.98,1.03,26.15,91.81
2022-04-11 00:00:00 UTC+0000,184.6,1.02,24.59,88.0
2022-04-11 01:00:00 UTC+0000,185.68,2.47,25.67,81.56
2022-04-11 02:00:00 UTC+0000,195.55,8.58,40.04,87.49
2022-04-11 03:00:00 UTC+0000,220.56,44.51,36.85,91.6
2022-04-11 04:00:00 UTC+0000,264.91,95.37,25.95,133.0
2022-04-11 05:00:00 UTC+0000,299.93,147.26,45.02,120.6
2022-04-11 06:00:00 UTC+0000,285.03,150.0,35.76,101.16
2022-04-11 07:00:00 UTC+0000,255.0,87.0,22.23,87.6
2022-04-11 08:00:00 UTC+0000,214.92,81.85,12.29,74.54
2022-04-11 09:00:00 UTC+0000,190.71,86.54,13.0,68.27
2022-04-11 10:00:00 UTC+0000,187.85,88.19,5.31,40.08
2022-04-11 11:00:00 UTC+0000,181.84,91.41,0.1,30.98
2022-04-11 12:00:00 UTC+0000,179.98,130.77,0.09,25.6
2022-04-11 13:00:00 UTC+0000,179.77,166.11,0.42,37.56
2022-04-11 14:00:00 UTC+0000,182.86,186.11,8.52,47.24
2022-04-11 15:00:00 UTC+0000,219.39,202.31,71.03,69.78
2022-04-11 16:00:00 UTC+0000,263.32,229.9,139.9,69.93
2022-04-11 17:00:00 UTC+0000,296.99,267.77,233.51,74.86
2022-04-11 18:00:00 UTC+0000,290.37,259.04,252.18,74.52
2022-04-11 19:00:00 UTC+0000,267.81,221.8,239.54,69.96
2022-04-11 20:00:00 UTC+0000,247.99,189.8,238.28,72.98
2022-04-11 21:00:00 UTC+0000,204.4,159.98,224.3,50.09
2022-04-11 22:00:00 UTC+0000,192.9,182.38,182.38,23.53
2022-04-11 23:00:00 UTC+0000,188.71,184.98,184.98,30.0
2022-04-12 00:00:00 UTC+0000,184.13,184.6,184.6,35.09
2022-04-12 01:00:00 UTC+0000,183.0,185.68,185.68,42.35
2022-04-12 02:00:00 UTC+0000,185.55,195.55,195.55,74.53
2022-04-12 03:00:00 UTC+0000,191.53,220.56,220.56,83.97
2022-04-12 04:00:00 UTC+0000,229.54,264.91,264.91,163.27
2022-04-12 05:00:00 UTC+0000,268.78,299.93,299.93,220.07
2022-04-12 06:00:00 UTC+0000,260.33,285.03,285.03,232.03
2022-04-12 07:00:00 UTC+0000,219.02,255.0,255.0,229.51
2022-04-12 08:00:00 UTC+0000,182.51,214.92,214.92,227.0
2022-04-12 09:00:00 UTC+0000,172.32,190.71,190.71,230.09
2022-04-12 10:00:00 UTC+0000,136.12,187.85,187.85,214.24
2022-04-12 11:00:00 UTC+0000,110.02,181.84,181.84,222.98
2022-04-12 12:00:00 UTC+0000,100.01,179.98,179.98,208.49
2022-04-12 13:00:00 UTC+0000,118.14,179.77,179.77,222.97
2022-04-12 14:00:00 UTC+0000,139.9,182.86,182.86,224.41
2022-04-12 15:00:00 UTC+0000,179.4,219.39,219.39,262.21
2022-04-12 16:00:00 UTC+0000,215.47,263.32,263.32,278.24
2022-04-12 17:00:00 UTC+0000,235.09,296.99,296.99,309.93
2022-04-12 18:00:00 UTC+0000,233.47,290.37,290.37,277.91
2022-04-12 19:00:00 UTC+0000,189.08,267.81,267.81,226.47
