time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2022-05-24 10:00:00 UTC+0000,9.25,8.02,8.02,11.45
2022-05-24 14:00:00 UTC+0000,13.25,12.5,12.5,15.65
2022-05-24 18:00:00 UTC+0000,16.98,15.0,15.0,16.05
2022-05-24 22:00:00 UTC+0000,3.71,3.92,3.92,3.72
2022-05-25 02:00:00 UTC+0000,7.88,7.84,7.84,8.8
2022-05-25 06:00:00 UTC+0000,14.99,19.07,19.07,11.06
2022-05-25 10:00:00 UTC+0000,7.86,9.25,9.25,9.62
2022-05-25 14:00:00 UTC+0000,11.0,13.25,13.25,13.94
2022-05-25 18:00:00 UTC+0000,13.0,16.98,16.98,14.54
2022-05-25 22:00:00 UTC+0000,14.48,3.71,3.71,3.38
2022-05-26 02:00:00 UTC+0000,8.45,7.88,7.88,7.91
2022-05-26 06:00:00 UTC+0000,15.54,14.99,14.99,9.8
2022-05-26 10:00:00 UTC+0000,7.07,7.86,7.86,8.71
2022-05-26 14:00:00 UTC+0000,9.5,11.0,11.0,12.49
2022-05-26 18:00:00 UTC+0000,21.67,13.0,13.0,13.24
2022-05-26 22:00:00 UTC+0000,8.68,14.48,14.48,3.0
2022-05-27 02:00:00 UTC+0000,8.41,8.45,8.45,7.28
2022-05-27 06:00:00 UTC+0000,14.31,15.54,15.54,9.0
2022-05-27 10:00:00 UTC+0000,6.73,7.07,7.07,7.64
2022-05-27 14:00:00 UTC+0000,8.76,9.5,9.5,11.17
2022-05-27 18:00:00 UTC+0000,19.12,21.67,21.67,12.42
2022-05-27 22:00:00 UTC+0000,7.5,5.8,8.68,5.8
2022-05-28 02:00:00 UTC+0000,8.2,8.39,8.41,8.39
2022-05-28 06:00:00 UTC+0000,11.78,12.0,14.31,12.0
2022-05-28 10:00:00 UTC+0000,5.95,6.7,6.73,6.7
2022-05-28 14:00:00 UTC+0000,7.93,9.97,8.76,9.97
2022-05-28 18:00:00 UTC+0000,18.12,22.5,19.12,22.5
2022-05-28 22:00:00 UTC+0000,5.91,4.6,7.5,4.6
2022-05-29 02:00:00 UTC+0000,6.68,7.76,8.2,7.76
2022-05-29 06:00:00 UTC+0000,10.34,9.86,11.78,9.86
2022-05-29 10:00:00 UTC+0000,5.28,6.64,5.95,6.64
2022-05-29 14:00:00 UTC+0000,8.58,11.4,7.93,11.4
2022-05-29 18:00:00 UTC+0000,16.39,19.32,18.12,19.32
2022-05-29 22:00:00 UTC+0000,5.82,8.68,5.91,4.43
2022-05-30 02:00:00 UTC+0000,9.9,8.41,6.68,9.7
2022-05-30 06:00:00 UTC+0000,13.75,14.31,10.34,12.01
2022-05-30 10:00:00 UTC+0000,7.55,6.73,5.28,8.02
2022-05-30 14:00:00 UTC+0000,14.06,8.76,8.58,12.5
2022-05-30 18:00:00 UTC+0000,16.9,19.12,16.39,15.0
2022-05-30 22:00:00 UTC+0000,4.86,5.82,5.82,3.92
2022-05-31 02:00:00 UTC+0000,9.02,9.9,9.9,7.84
2022-05-31 06:00:00 UTC+0000,12.0,13.75,13.75,19.07
2022-05-31 10:00:00 UTC+0000,8.75,7.55,7.55,9.25
2022-05-31 14:00:00 UTC+0000,12.38,14.06,14.06,13.25
2022-05-31 18:00:00 UTC+0000,15.0,16.9,16.9,16.98
2022-05-31 22:00:00 UTC+0000,4.0,4.86,4.86,3.71
2022-06-01 02:00:00 UTC+0000,8.0,9.02,9.02,7.88
2022-06-01 06:00:00 UTC+0000,10.73,12.0,12.0,14.99
2022-06-01 10:00:00 UTC+0000,7.73,8.75,8.75,7.86
2022-06-01 14:00:00 UTC+0000,11.37,12.38,12.38,11.0
2022-06-01 18:00:00 UTC+0000,13.14,15.0,15.0,13.0
2022-06-01 22:00:00 UTC+0000,3.54,4.0,4.0,14.48
2022-06-02 02:00:00 UTC+0000,7.0,8.0,8.0,8.45
2022-06-02 06:00:00 UTC+0000,9.62,10.73,10.73,15.54
2022-06-02 10:00:00 UTC+0000,6.68,7.73,7.73,7.07
2022-06-02 14:00:00 UTC+0000,10.31,11.37,11.37,9.5
2022-06-02 18:00:00 UTC+0000,11.51,13.14,13.14,21.67
2022-06-02 22:00:00 UTC+0000,2.98,3.54,3.54,8.68
2022-06-03 02:00:00 UTC+0000,6.12,7.0,7.0,8.41
2022-06-03 06:00:00 UTC+0000,8.46,9.62,9.62,14.31
2022-06-03 10:00:00 UTC+0000,5.66,6.68,6.68,6.73
2022-06-03 14:00:00 UTC+0000,9.0,10.31,10.31,8.76
2022-06-03 18:00:00 UTC+0000,11.69,11.51,11.51,19.12
2022-06-03 22:00:00 UTC+0000,4.34,7.5,2.98,7.5
2022-06-04 02:00:00 UTC+0000,5.86,8.2,6.12,8.2
2022-06-04 06:00:00 UTC+0000,8.8,11.78,8.46,11.78
2022-06-04 10:00:00 UTC+0000,6.64,5.95,5.66,5.95
2022-06-04 14:00:00 UTC+0000,8.57,7.93,9.0,7.93
2022-06-04 18:00:00 UTC+0000,11.37,18.12,11.69,18.12
2022-06-04 22:00:00 UTC+0000,8.11,5.91,4.34,5.91
2022-06-05 02:00:00 UTC+0000,7.6,6.68,5.86,6.68
2022-06-05 06:00:00 UTC+0000,11.8,10.34,8.8,10.34
2022-06-05 10:00:00 UTC+0000,9.9,5.28,6.64,5.28
2022-06-05 14:00:00 UTC+0000,13.56,8.58,8.57,8.58
2022-06-05 18:00:00 UTC+0000,13.0,16.39,11.37,16.39
2022-06-05 22:00:00 UTC+0000,7.0,2.98,8.11,5.82
2022-06-06 02:00:00 UTC+0000,7.63,6.12,7.6,9.9
2022-06-06 06:00:00 UTC+0000,13.05,8.46,11.8,13.75
2022-06-06 10:00:00 UTC+0000,9.8,5.66,9.9,7.55
2022-06-06 14:00:00 UTC+0000,10.2,9.0,13.56,14.06
2022-06-06 18:00:00 UTC+0000,10.23,11.69,13.0,16.9
2022-06-06 22:00:00 UTC+0000,5.89,7.0,7.0,4.86
2022-06-07 02:00:00 UTC+0000,9.12,7.63,7.63,9.02
2022-06-07 06:00:00 UTC+0000,12.5,13.05,13.05,12.0
2022-06-07 10:00:00 UTC+0000,9.89,9.8,9.8,8.75
2022-06-07 14:00:00 UTC+0000,13.36,10.2,10.2,12.38
2022-06-07 18:00:00 UTC+0000,14.89,10.23,10.23,15.0
2022-06-07 22:00:00 UTC+0000,4.43,5.89,5.89,4.0
2022-06-08 02:00:00 UTC+0000,7.94,9.12,9.12,8.0
2022-06-08 06:00:00 UTC+0000,11.28,12.5,12.5,10.73
2022-06-08 10:00:00 UTC+0000,8.17,9.89,9.89,7.73
2022-06-08 14:00:00 UTC+0000,11.91,13.36,13.36,11.37
2022-06-08 18:00:00 UTC+0000,13.68,14.89,14.89,13.14
2022-06-08 22:00:00 UTC+0000,3.36,4.43,4.43,3.54
2022-06-09 02:00:00 UTC+0000,6.61,7.94,7.94,7.0
2022-06-09 06:00:00 UTC+0000,9.4,11.28,11.28,9.62
2022-06-09 10:00:00 UTC+0000,6.35,8.17,8.17,6.68
2022-06-09 14:00:00 UTC+0000,10.1,11.91,11.91,10.31
2022-06-09 18:00:00 UTC+0000,11.1,13.68,13.68,11.51
2022-06-09 22:00:00 UTC+0000,2.79,3.36,3.36,2.98
2022-06-10 02:00:00 UTC+0000,5.78,6.61,6.61,6.12
2022-06-10 06:00:00 UTC+0000,8.34,9.4,9.4,8.46
2022-06-10 10:00:00 UTC+0000,5.51,6.35,6.35,5.66
2022-06-10 14:00:00 UTC+0000,8.75,10.1,10.1,9.0
2022-06-10 18:00:00 UTC+0000,12.41,11.1,11.1,11.69
2022-06-10 22:00:00 UTC+0000,4.8,4.34,2.79,4.34
2022-06-11 02:00:00 UTC+0000,5.43,5.86,5.78,5.86
2022-06-11 06:00:00 UTC+0000,7.9,8.8,8.34,8.8
2022-06-11 10:00:00 UTC+0000,5.9,6.64,5.51,6.64
2022-06-11 14:00:00 UTC+0000,8.29,8.57,8.75,8.57
2022-06-11 18:00:00 UTC+0000,12.42,11.37,12.41,11.37
2022-06-11 22:00:00 UTC+0000,6.54,8.11,4.8,8.11
2022-06-12 02:00:00 UTC+0000,7.68,7.6,5.43,7.6
2022-06-12 06:00:00 UTC+0000,12.41,11.8,7.9,11.8
2022-06-12 10:00:00 UTC+0000,8.78,9.9,5.9,9.9
2022-06-12 14:00:00 UTC+0000,11.91,13.56,8.29,13.56
2022-06-12 18:00:00 UTC+0000,11.61,13.0,12.42,13.0
2022-06-12 22:00:00 UTC+0000,5.01,2.79,6.54,7.0
2022-06-13 02:00:00 UTC+0000,7.11,5.78,7.68,7.63
2022-06-13 06:00:00 UTC+0000,11.7,8.34,12.41,13.05
2022-06-13 10:00:00 UTC+0000,8.0,5.51,8.78,9.8
2022-06-13 14:00:00 UTC+0000,12.4,8.75,11.91,10.2
2022-06-13 18:00:00 UTC+0000,12.02,12.41,11.61,10.23
2022-06-13 22:00:00 UTC+0000,4.76,5.01,5.01,5.89
2022-06-14 02:00:00 UTC+0000,8.02,7.11,7.11,9.12
2022-06-14 06:00:00 UTC+0000,10.71,11.7,11.7,12.5
2022-06-14 10:00:00 UTC+0000,7.46,8.0,8.0,9.89
2022-06-14 14:00:00 UTC+0000,18.62,12.4,12.4,13.36
2022-06-14 18:00:00 UTC+0000,28.78,12.02,12.02,14.89
2022-06-14 22:00:00 UTC+0000,4.26,4.76,4.76,4.43
2022-06-15 02:00:00 UTC+0000,8.14,8.02,8.02,7.94
2022-06-15 06:00:00 UTC+0000,9.75,10.71,10.71,11.28
2022-06-15 10:00:00 UTC+0000,407.89,7.46,7.46,8.17
2022-06-15 14:00:00 UTC+0000,16.11,18.62,18.62,11.91
2022-06-15 18:00:00 UTC+0000,29.6,28.78,28.78,13.68
2022-06-15 22:00:00 UTC+0000,7.95,4.26,4.26,3.36
2022-06-16 02:00:00 UTC+0000,7.23,8.14,8.14,6.61
2022-06-16 06:00:00 UTC+0000,9.54,9.75,9.75,9.4
2022-06-16 10:00:00 UTC+0000,49.0,407.89,407.89,6.35
2022-06-16 14:00:00 UTC+0000,15.02,16.11,16.11,10.1
2022-06-16 18:00:00 UTC+0000,24.8,29.6,29.6,11.1
2022-06-16 22:00:00 UTC+0000,6.02,7.95,7.95,2.79
2022-06-17 02:00:00 UTC+0000,8.56,7.23,7.23,5.78
2022-06-17 06:00:00 UTC+0000,9.02,9.54,9.54,8.34
2022-06-17 10:00:00 UTC+0000,18.9,49.0,49.0,5.51
2022-06-17 14:00:00 UTC+0000,14.8,15.02,15.02,8.75
2022-06-17 18:00:00 UTC+0000,24.77,24.8,24.8,12.41
2022-06-17 22:00:00 UTC+0000,7.18,4.8,6.02,4.8
2022-06-18 02:00:00 UTC+0000,6.64,5.43,8.56,5.43
2022-06-18 06:00:00 UTC+0000,8.2,7.9,9.02,7.9
2022-06-18 10:00:00 UTC+0000,12.92,5.9,18.9,5.9
2022-06-18 14:00:00 UTC+0000,23.48,8.29,14.8,8.29
2022-06-18 18:00:00 UTC+0000,36.0,12.42,24.77,12.42
2022-06-18 22:00:00 UTC+0000,6.69,6.54,7.18,6.54
2022-06-19 02:00:00 UTC+0000,6.0,7.68,6.64,7.68
2022-06-19 06:00:00 UTC+0000,9.6,12.41,8.2,12.41
2022-06-19 10:00:00 UTC+0000,9.93,8.78,12.92,8.78
2022-06-19 14:00:00 UTC+0000,20.01,11.91,23.48,11.91
2022-06-19 18:00:00 UTC+0000,30.02,11.61,36.0,11.61
2022-06-19 22:00:00 UTC+0000,6.0,6.02,6.69,5.01
2022-06-20 02:00:00 UTC+0000,19.0,8.56,6.0,7.11
2022-06-20 06:00:00 UTC+0000,30.87,9.02,9.6,11.7
2022-06-20 10:00:00 UTC+0000,16.97,18.9,9.93,8.0
2022-06-20 14:00:00 UTC+0000,16.98,14.8,20.01,12.4
2022-06-20 18:00:00 UTC+0000,24.04,24.77,30.02,12.02
2022-06-20 22:00:00 UTC+0000,6.01,6.0,6.0,4.76
2022-06-21 02:00:00 UTC+0000,13.67,19.0,19.0,8.02
2022-06-21 06:00:00 UTC+0000,21.01,30.87,30.87,10.71
2022-06-21 10:00:00 UTC+0000,41.08,16.97,16.97,7.46
2022-06-21 14:00:00 UTC+0000,30.52,16.98,16.98,18.62
2022-06-21 18:00:00 UTC+0000,37.68,24.04,24.04,28.78
2022-06-21 22:00:00 UTC+0000,24.22,6.01,6.01,4.26
2022-06-22 02:00:00 UTC+0000,34.42,13.67,13.67,8.14
2022-06-22 06:00:00 UTC+0000,49.43,21.01,21.01,9.75
2022-06-22 10:00:00 UTC+0000,52.12,41.08,41.08,407.89
2022-06-22 14:00:00 UTC+0000,50.59,30.52,30.52,16.11
2022-06-22 18:00:00 UTC+0000,66.35,37.68,37.68,29.6
2022-06-22 22:00:00 UTC+0000,19.89,24.22,24.22,7.95
2022-06-23 02:00:00 UTC+0000,27.69,34.42,34.42,7.23
2022-06-23 06:00:00 UTC+0000,39.98,49.43,49.43,9.54
2022-06-23 10:00:00 UTC+0000,37.93,52.12,52.12,49.0
2022-06-23 14:00:00 UTC+0000,46.06,50.59,50.59,15.02
2022-06-23 18:00:00 UTC+0000,47.0,66.35,66.35,24.8
2022-06-23 22:00:00 UTC+0000,13.78,19.89,19.89,6.02
2022-06-24 02:00:00 UTC+0000,18.9,27.69,27.69,8.56
2022-06-24 06:00:00 UTC+0000,31.4,39.98,39.98,9.02
2022-06-24 10:00:00 UTC+0000,29.0,37.93,37.93,18.9
2022-06-24 14:00:00 UTC+0000,38.94,46.06,46.06,14.8
2022-06-24 18:00:00 UTC+0000,39.0,47.0,47.0,24.77
2022-06-24 22:00:00 UTC+0000,11.26,7.18,13.78,7.18
2022-06-25 02:00:00 UTC+0000,15.29,6.64,18.9,6.64
2022-06-25 06:00:00 UTC+0000,26.57,8.2,31.4,8.2
2022-06-25 10:00:00 UTC+0000,25.36,12.92,29.0,12.92
2022-06-25 14:00:00 UTC+0000,31.45,23.48,38.94,23.48
2022-06-25 18:00:00 UTC+0000,33.87,36.0,39.0,36.0
2022-06-25 22:00:00 UTC+0000,13.21,6.69,11.26,6.69
2022-06-26 02:00:00 UTC+0000,14.16,6.0,15.29,6.0
2022-06-26 06:00:00 UTC+0000,22.46,9.6,26.57,9.6
2022-06-26 10:00:00 UTC+0000,22.12,9.93,25.36,9.93
2022-06-26 14:00:00 UTC+0000,29.86,20.01,31.45,20.01
2022-06-26 18:00:00 UTC+0000,28.7,30.02,33.87,30.02
2022-06-26 22:00:00 UTC+0000,11.64,13.78,13.21,6.0
2022-06-27 02:00:00 UTC+0000,16.11,18.9,14.16,19.0
2022-06-27 06:00:00 UTC+0000,25.82,31.4,22.46,30.87
2022-06-27 10:00:00 UTC+0000,29.61,29.0,22.12,16.97
2022-06-27 14:00:00 UTC+0000,33.48,38.94,29.86,16.98
2022-06-27 18:00:00 UTC+0000,31.0,39.0,28.7,24.04
2022-06-27 22:00:00 UTC+0000,10.45,11.64,11.64,6.01
2022-06-28 02:00:00 UTC+0000,14.28,16.11,16.11,13.67
2022-06-28 06:00:00 UTC+0000,22.7,25.82,25.82,21.01
2022-06-28 10:00:00 UTC+0000,24.4,29.61,29.61,41.08
2022-06-28 14:00:00 UTC+0000,32.4,33.48,33.48,30.52
2022-06-28 18:00:00 UTC+0000,30.79,31.0,31.0,37.68
2022-06-28 22:00:00 UTC+0000,9.01,10.45,10.45,24.22
2022-06-29 02:00:00 UTC+0000,12.2,14.28,14.28,34.42
2022-06-29 06:00:00 UTC+0000,20.5,22.7,22.7,49.43
2022-06-29 10:00:00 UTC+0000,20.65,24.4,24.4,52.12
2022-06-29 14:00:00 UTC+0000,28.57,32.4,32.4,50.59
2022-06-29 18:00:00 UTC+0000,27.53,30.79,30.79,66.35
2022-06-29 22:00:00 UTC+0000,8.02,9.01,9.01,19.89
2022-06-30 02:00:00 UTC+0000,10.79,12.2,12.2,27.69
2022-06-30 06:00:00 UTC+0000,22.75,20.5,20.5,39.98
2022-06-30 10:00:00 UTC+0000,17.27,20.65,20.65,37.93
2022-06-30 14:00:00 UTC+0000,26.0,28.57,28.57,46.06
2022-06-30 18:00:00 UTC+0000,24.56,27.53,27.53,47.0
2022-06-30 22:00:00 UTC+0000,7.0,8.02,8.02,13.78
2022-07-01 02:00:00 UTC+0000,9.58,10.79,10.79,18.9
2022-07-01 06:00:00 UTC+0000,18.5,22.75,22.75,31.4
2022-07-01 10:00:00 UTC+0000,15.9,17.27,17.27,29.0
2022-07-01 14:00:00 UTC+0000,23.65,26.0,26.0,38.94
2022-07-01 18:00:00 UTC+0000,22.03,24.56,24.56,39.0
2022-07-01 22:00:00 UTC+0000,8.44,11.26,7.0,11.26
2022-07-02 02:00:00 UTC+0000,10.0,15.29,9.58,15.29
2022-07-02 06:00:00 UTC+0000,17.37,26.57,18.5,26.57
2022-07-02 10:00:00 UTC+0000,17.2,25.36,15.9,25.36
2022-07-02 14:00:00 UTC+0000,22.68,31.45,23.65,31.45
2022-07-02 18:00:00 UTC+0000,28.01,33.87,22.03,33.87
2022-07-02 22:00:00 UTC+0000,7.74,13.21,8.44,13.21
2022-07-03 02:00:00 UTC+0000,9.93,14.16,10.0,14.16
2022-07-03 06:00:00 UTC+0000,16.26,22.46,17.37,22.46
2022-07-03 10:00:00 UTC+0000,15.41,22.12,17.2,22.12
2022-07-03 14:00:00 UTC+0000,20.78,29.86,22.68,29.86
2022-07-03 18:00:00 UTC+0000,24.68,28.7,28.01,28.7
2022-07-03 22:00:00 UTC+0000,8.1,7.0,7.74,11.64
2022-07-04 02:00:00 UTC+0000,14.89,9.58,9.93,16.11
2022-07-04 06:00:00 UTC+0000,22.0,18.5,16.26,25.82
2022-07-04 10:00:00 UTC+0000,17.92,15.9,15.41,29.61
2022-07-04 14:00:00 UTC+0000,29.0,23.65,20.78,33.48
2022-07-04 18:00:00 UTC+0000,29.25,22.03,24.68,31.0
2022-07-04 22:00:00 UTC+0000,7.0,8.1,8.1,10.45
2022-07-05 02:00:00 UTC+0000,11.41,14.89,14.89,14.28
2022-07-05 06:00:00 UTC+0000,20.03,22.0,22.0,22.7
2022-07-05 10:00:00 UTC+0000,16.3,17.92,17.92,24.4
2022-07-05 14:00:00 UTC+0000,25.16,29.0,29.0,32.4
2022-07-05 18:00:00 UTC+0000,26.0,29.25,29.25,30.79
2022-07-05 22:00:00 UTC+0000,6.23,7.0,7.0,9.01
2022-07-06 02:00:00 UTC+0000,10.18,11.41,11.41,12.2
2022-07-06 06:00:00 UTC+0000,318.56,20.03,20.03,20.5
2022-07-06 10:00:00 UTC+0000,15.8,16.3,16.3,20.65
2022-07-06 14:00:00 UTC+0000,24.26,25.16,25.16,28.57
2022-07-06 18:00:00 UTC+0000,25.3,26.0,26.0,27.53
2022-07-06 22:00:00 UTC+0000,6.1,6.23,6.23,8.02
2022-07-07 02:00:00 UTC+0000,9.48,10.18,10.18,10.79
2022-07-07 06:00:00 UTC+0000,64.45,318.56,318.56,22.75
2022-07-07 10:00:00 UTC+0000,83.43,15.8,15.8,17.27
2022-07-07 14:00:00 UTC+0000,21.77,24.26,24.26,26.0
2022-07-07 18:00:00 UTC+0000,22.0,25.3,25.3,24.56
2022-07-07 22:00:00 UTC+0000,5.49,6.1,6.1,7.0
2022-07-08 02:00:00 UTC+0000,9.74,9.48,9.48,9.58
2022-07-08 06:00:00 UTC+0000,37.45,64.45,64.45,18.5
2022-07-08 10:00:00 UTC+0000,36.76,83.43,83.43,15.9
2022-07-08 14:00:00 UTC+0000,21.53,21.77,21.77,23.65
2022-07-08 18:00:00 UTC+0000,36.95,22.0,22.0,22.03
2022-07-08 22:00:00 UTC+0000,13.25,8.44,5.49,8.44
2022-07-09 02:00:00 UTC+0000,12.8,10.0,9.74,10.0
2022-07-09 06:00:00 UTC+0000,33.0,17.37,37.45,17.37
2022-07-09 10:00:00 UTC+0000,30.5,17.2,36.76,17.2
2022-07-09 14:00:00 UTC+0000,21.0,22.68,21.53,22.68
2022-07-09 18:00:00 UTC+0000,27.36,28.01,36.95,28.01
2022-07-09 22:00:00 UTC+0000,8.84,7.74,13.25,7.74
2022-07-10 02:00:00 UTC+0000,10.57,9.93,12.8,9.93
2022-07-10 06:00:00 UTC+0000,25.97,16.26,33.0,16.26
2022-07-10 10:00:00 UTC+0000,25.83,15.41,30.5,15.41
2022-07-10 14:00:00 UTC+0000,20.41,20.78,21.0,20.78
2022-07-10 18:00:00 UTC+0000,25.19,24.68,27.36,24.68
2022-07-10 22:00:00 UTC+0000,8.58,5.49,8.84,8.1
2022-07-11 02:00:00 UTC+0000,14.85,9.74,10.57,14.89
2022-07-11 06:00:00 UTC+0000,28.0,37.45,25.97,22.0
2022-07-11 10:00:00 UTC+0000,23.89,36.76,25.83,17.92
2022-07-11 14:00:00 UTC+0000,25.52,21.53,20.41,29.0
2022-07-11 18:00:00 UTC+0000,29.0,36.95,25.19,29.25
2022-07-11 22:00:00 UTC+0000,7.66,8.58,8.58,7.0
2022-07-12 02:00:00 UTC+0000,12.21,14.85,14.85,11.41
2022-07-12 06:00:00 UTC+0000,24.91,28.0,28.0,20.03
2022-07-12 10:00:00 UTC+0000,21.75,23.89,23.89,16.3
2022-07-12 14:00:00 UTC+0000,23.79,25.52,25.52,25.16
2022-07-12 18:00:00 UTC+0000,25.18,29.0,29.0,26.0
2022-07-12 22:00:00 UTC+0000,7.75,7.66,7.66,6.23
2022-07-13 02:00:00 UTC+0000,10.94,12.21,12.21,10.18
2022-07-13 06:00:00 UTC+0000,22.89,24.91,24.91,318.56
2022-07-13 10:00:00 UTC+0000,20.07,21.75,21.75,15.8
2022-07-13 14:00:00 UTC+0000,21.91,23.79,23.79,24.26
2022-07-13 18:00:00 UTC+0000,23.58,25.18,25.18,25.3
2022-07-13 22:00:00 UTC+0000,7.02,7.75,7.75,6.1
2022-07-14 02:00:00 UTC+0000,9.55,10.94,10.94,9.48
2022-07-14 06:00:00 UTC+0000,20.59,22.89,22.89,64.45
2022-07-14 10:00:00 UTC+0000,18.29,20.07,20.07,83.43
2022-07-14 14:00:00 UTC+0000,19.96,21.91,21.91,21.77
2022-07-14 18:00:00 UTC+0000,21.48,23.58,23.58,22.0
2022-07-14 22:00:00 UTC+0000,6.81,7.02,7.02,5.49
2022-07-15 02:00:00 UTC+0000,9.18,9.55,9.55,9.74
2022-07-15 06:00:00 UTC+0000,20.03,20.59,20.59,37.45
2022-07-15 10:00:00 UTC+0000,19.12,18.29,18.29,36.76
2022-07-15 14:00:00 UTC+0000,19.71,19.96,19.96,21.53
2022-07-15 18:00:00 UTC+0000,32.84,21.48,21.48,36.95
2022-07-15 22:00:00 UTC+0000,11.4,13.25,6.81,13.25
2022-07-16 02:00:00 UTC+0000,12.2,12.8,9.18,12.8
2022-07-16 06:00:00 UTC+0000,22.2,33.0,20.03,33.0
2022-07-16 10:00:00 UTC+0000,21.67,30.5,19.12,30.5
2022-07-16 14:00:00 UTC+0000,19.33,21.0,19.71,21.0
2022-07-16 18:00:00 UTC+0000,26.13,27.36,32.84,27.36
2022-07-16 22:00:00 UTC+0000,8.61,8.84,11.4,8.84
2022-07-17 02:00:00 UTC+0000,10.96,10.57,12.2,10.57
2022-07-17 06:00:00 UTC+0000,19.2,25.97,22.2,25.97
2022-07-17 10:00:00 UTC+0000,18.18,25.83,21.67,25.83
2022-07-17 14:00:00 UTC+0000,19.54,20.41,19.33,20.41
2022-07-17 18:00:00 UTC+0000,24.14,25.19,26.13,25.19
2022-07-17 22:00:00 UTC+0000,8.3,6.81,8.61,8.58
2022-07-18 02:00:00 UTC+0000,13.98,9.18,10.96,14.85
2022-07-18 06:00:00 UTC+0000,25.75,20.03,19.2,28.0
2022-07-18 10:00:00 UTC+0000,22.7,19.12,18.18,23.89
2022-07-18 14:00:00 UTC+0000,31.5,19.71,19.54,25.52
2022-07-18 18:00:00 UTC+0000,70.0,32.84,24.14,29.0
2022-07-18 22:00:00 UTC+0000,7.75,8.3,8.3,7.66
2022-07-19 02:00:00 UTC+0000,12.78,13.98,13.98,12.21
2022-07-19 06:00:00 UTC+0000,26.42,25.75,25.75,24.91
2022-07-19 10:00:00 UTC+0000,20.0,22.7,22.7,21.75
2022-07-19 14:00:00 UTC+0000,26.78,31.5,31.5,23.79
2022-07-19 18:00:00 UTC+0000,55.22,70.0,70.0,25.18
2022-07-19 22:00:00 UTC+0000,6.64,7.75,7.75,7.75
2022-07-20 02:00:00 UTC+0000,10.11,12.78,12.78,10.94
2022-07-20 06:00:00 UTC+0000,21.0,26.42,26.42,22.89
2022-07-20 10:00:00 UTC+0000,17.88,20.0,20.0,20.07
2022-07-20 14:00:00 UTC+0000,22.63,26.78,26.78,21.91
2022-07-20 18:00:00 UTC+0000,39.97,55.22,55.22,23.58
2022-07-20 22:00:00 UTC+0000,6.27,6.64,6.64,7.02
2022-07-21 02:00:00 UTC+0000,9.62,10.11,10.11,9.55
2022-07-21 06:00:00 UTC+0000,19.39,21.0,21.0,20.59
2022-07-21 10:00:00 UTC+0000,17.89,17.88,17.88,18.29
2022-07-21 14:00:00 UTC+0000,21.58,22.63,22.63,19.96
2022-07-21 18:00:00 UTC+0000,38.25,39.97,39.97,21.48
2022-07-21 22:00:00 UTC+0000,5.99,6.27,6.27,6.81
2022-07-22 02:00:00 UTC+0000,10.86,9.62,9.62,9.18
2022-07-22 06:00:00 UTC+0000,18.64,19.39,19.39,20.03
2022-07-22 10:00:00 UTC+0000,16.53,17.89,17.89,19.12
2022-07-22 14:00:00 UTC+0000,24.04,21.58,21.58,19.71
2022-07-22 18:00:00 UTC+0000,50.53,38.25,38.25,32.84
2022-07-22 22:00:00 UTC+0000,15.0,11.4,5.99,11.4
2022-07-23 02:00:00 UTC+0000,14.68,12.2,10.86,12.2
2022-07-23 06:00:00 UTC+0000,26.0,22.2,18.64,22.2
2022-07-23 10:00:00 UTC+0000,16.66,21.67,16.53,21.67
2022-07-23 14:00:00 UTC+0000,20.5,19.33,24.04,19.33
2022-07-23 18:00:00 UTC+0000,47.35,26.13,50.53,26.13
2022-07-23 22:00:00 UTC+0000,13.0,8.61,15.0,8.61
2022-07-24 02:00:00 UTC+0000,12.53,10.96,14.68,10.96
2022-07-24 06:00:00 UTC+0000,27.8,19.2,26.0,19.2
2022-07-24 10:00:00 UTC+0000,15.26,18.18,16.66,18.18
2022-07-24 14:00:00 UTC+0000,19.72,19.54,20.5,19.54
2022-07-24 18:00:00 UTC+0000,46.0,24.14,47.35,24.14
2022-07-24 22:00:00 UTC+0000,10.8,5.99,13.0,8.3
2022-07-25 02:00:00 UTC+0000,14.31,10.86,12.53,13.98
2022-07-25 06:00:00 UTC+0000,30.17,18.64,27.8,25.75
2022-07-25 10:00:00 UTC+0000,17.42,16.53,15.26,22.7
2022-07-25 14:00:00 UTC+0000,29.4,24.04,19.72,31.5
2022-07-25 18:00:00 UTC+0000,48.0,50.53,46.0,70.0
2022-07-25 22:00:00 UTC+0000,8.46,10.8,10.8,7.75
2022-07-26 02:00:00 UTC+0000,14.22,14.31,14.31,12.78
2022-07-26 06:00:00 UTC+0000,27.11,30.17,30.17,26.42
2022-07-26 10:00:00 UTC+0000,16.38,17.42,17.42,20.0
2022-07-26 14:00:00 UTC+0000,24.87,29.4,29.4,26.78
2022-07-26 18:00:00 UTC+0000,38.56,48.0,48.0,55.22
2022-07-26 22:00:00 UTC+0000,7.57,8.46,8.46,6.64
2022-07-27 02:00:00 UTC+0000,12.64,14.22,14.22,10.11
2022-07-27 06:00:00 UTC+0000,24.3,27.11,27.11,21.0
2022-07-27 10:00:00 UTC+0000,15.37,16.38,16.38,17.88
2022-07-27 14:00:00 UTC+0000,26.59,24.87,24.87,22.63
2022-07-27 18:00:00 UTC+0000,37.45,38.56,38.56,39.97
