time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2023-01-30 07:00:00 UTC+0000,5.39,2.4,4.46,5.97
2023-01-30 11:00:00 UTC+0000,8.61,2.43,4.65,6.0
2023-01-30 15:00:00 UTC+0000,5.4,1.81,3.72,3.59
2023-01-30 19:00:00 UTC+0000,8.81,2.45,11.98,4.97
2023-01-30 23:00:00 UTC+0000,32.61,42.04,42.04,14.27
2023-01-31 03:00:00 UTC+0000,24.03,37.75,37.75,11.84
2023-01-31 07:00:00 UTC+0000,4.52,5.39,5.39,4.19
2023-01-31 11:00:00 UTC+0000,6.85,8.61,8.61,4.3
2023-01-31 15:00:00 UTC+0000,4.44,5.4,5.4,2.74
2023-01-31 19:00:00 UTC+0000,7.89,8.81,8.81,4.0
2023-01-31 23:00:00 UTC+0000,32.0,32.61,32.61,12.36
2023-02-01 03:00:00 UTC+0000,27.95,24.03,24.03,9.85
2023-02-01 07:00:00 UTC+0000,4.27,4.52,4.52,3.58
2023-02-01 11:00:00 UTC+0000,5.94,6.85,6.85,3.61
2023-02-01 15:00:00 UTC+0000,18.34,4.44,4.44,2.44
2023-02-01 19:00:00 UTC+0000,9.78,7.89,7.89,3.3
2023-02-01 23:00:00 UTC+0000,38.9,32.0,32.0,10.52
2023-02-02 03:00:00 UTC+0000,32.62,27.95,27.95,8.38
2023-02-02 07:00:00 UTC+0000,4.55,4.27,4.27,2.96
2023-02-02 11:00:00 UTC+0000,4.96,5.94,5.94,2.98
2023-02-02 15:00:00 UTC+0000,8.36,18.34,18.34,2.07
2023-02-02 19:00:00 UTC+0000,7.73,9.78,9.78,3.23
2023-02-02 23:00:00 UTC+0000,26.72,38.9,38.9,9.74
2023-02-03 03:00:00 UTC+0000,23.49,32.62,32.62,10.96
2023-02-03 07:00:00 UTC+0000,4.13,4.55,4.55,2.4
2023-02-03 11:00:00 UTC+0000,5.3,4.96,4.96,2.43
2023-02-03 15:00:00 UTC+0000,5.59,8.36,8.36,1.81
2023-02-03 19:00:00 UTC+0000,6.41,7.73,7.73,2.45
2023-02-03 23:00:00 UTC+0000,19.31,8.03,26.72,8.03
2023-02-04 03:00:00 UTC+0000,15.04,7.03,23.49,7.03
2023-02-04 07:00:00 UTC+0000,3.54,2.35,4.13,2.35
2023-02-04 11:00:00 UTC+0000,3.96,2.37,5.3,2.37
2023-02-04 15:00:00 UTC+0000,4.27,2.02,5.59,2.02
2023-02-04 19:00:00 UTC+0000,5.26,3.39,6.41,3.39
2023-02-04 23:00:00 UTC+0000,13.28,7.52,19.31,7.52
2023-02-05 03:00:00 UTC+0000,12.76,6.79,15.04,6.79
2023-02-05 07:00:00 UTC+0000,3.74,4.46,3.54,4.46
2023-02-05 11:00:00 UTC+0000,18.4,4.65,3.96,4.65
2023-02-05 15:00:00 UTC+0000,4.75,3.72,4.27,3.72
2023-02-05 19:00:00 UTC+0000,5.07,11.98,5.26,11.98
2023-02-05 23:00:00 UTC+0000,15.04,26.72,13.28,42.04
2023-02-06 03:00:00 UTC+0000,10.22,23.49,12.76,37.75
2023-02-06 07:00:00 UTC+0000,3.0,4.13,3.74,5.39
2023-02-06 11:00:00 UTC+0000,7.36,5.3,18.4,8.61
2023-02-06 15:00:00 UTC+0000,3.48,5.59,4.75,5.4
2023-02-06 19:00:00 UTC+0000,4.33,6.41,5.07,8.81
2023-02-06 23:00:00 UTC+0000,11.2,15.04,15.04,32.61
2023-02-07 03:00:00 UTC+0000,8.15,10.22,10.22,24.03
2023-02-07 07:00:00 UTC+0000,3.0,3.0,3.0,4.52
2023-02-07 11:00:00 UTC+0000,10.5,7.36,7.36,6.85
2023-02-07 15:00:00 UTC+0000,2.78,3.48,3.48,4.44
2023-02-07 19:00:00 UTC+0000,3.58,4.33,4.33,7.89
2023-02-07 23:00:00 UTC+0000,8.91,11.2,11.2,32.0
2023-02-08 03:00:00 UTC+0000,6.51,8.15,8.15,27.95
2023-02-08 07:00:00 UTC+0000,3.01,3.0,3.0,4.27
2023-02-08 11:00:00 UTC+0000,8.81,10.5,10.5,5.94
2023-02-08 15:00:00 UTC+0000,2.75,2.78,2.78,18.34
2023-02-08 19:00:00 UTC+0000,5.32,3.58,3.58,9.78
2023-02-08 23:00:00 UTC+0000,11.04,8.91,8.91,38.9
2023-02-09 03:00:00 UTC+0000,9.22,6.51,6.51,32.62
2023-02-09 07:00:00 UTC+0000,3.01,3.01,3.01,4.55
2023-02-09 11:00:00 UTC+0000,10.1,8.81,8.81,4.96
2023-02-09 15:00:00 UTC+0000,2.42,2.75,2.75,8.36
2023-02-09 19:00:00 UTC+0000,4.45,5.32,5.32,7.73
2023-02-09 23:00:00 UTC+0000,10.21,11.04,11.04,26.72
2023-02-10 03:00:00 UTC+0000,7.48,9.22,9.22,23.49
2023-02-10 07:00:00 UTC+0000,2.82,3.01,3.01,4.13
2023-02-10 11:00:00 UTC+0000,8.77,10.1,10.1,5.3
2023-02-10 15:00:00 UTC+0000,2.74,2.42,2.42,5.59
2023-02-10 19:00:00 UTC+0000,11.0,4.45,4.45,6.41
2023-02-10 23:00:00 UTC+0000,28.08,19.31,10.21,19.31
2023-02-11 03:00:00 UTC+0000,26.96,15.04,7.48,15.04
2023-02-11 07:00:00 UTC+0000,9.29,3.54,2.82,3.54
2023-02-11 11:00:00 UTC+0000,13.36,3.96,8.77,3.96
2023-02-11 15:00:00 UTC+0000,3.8,4.27,2.74,4.27
2023-02-11 19:00:00 UTC+0000,7.07,5.26,11.0,5.26
2023-02-11 23:00:00 UTC+0000,12.42,13.28,28.08,13.28
2023-02-12 03:00:00 UTC+0000,11.8,12.76,26.96,12.76
2023-02-12 07:00:00 UTC+0000,4.57,3.74,9.29,3.74
2023-02-12 11:00:00 UTC+0000,8.85,18.4,13.36,18.4
2023-02-12 15:00:00 UTC+0000,2.94,4.75,3.8,4.75
2023-02-12 19:00:00 UTC+0000,4.84,5.07,7.07,5.07
2023-02-12 23:00:00 UTC+0000,11.15,10.21,12.42,15.04
2023-02-13 03:00:00 UTC+0000,9.0,7.48,11.8,10.22
2023-02-13 07:00:00 UTC+0000,3.11,2.82,4.57,3.0
2023-02-13 11:00:00 UTC+0000,6.78,8.77,8.85,7.36
2023-02-13 15:00:00 UTC+0000,2.27,2.74,2.94,3.48
2023-02-13 19:00:00 UTC+0000,4.1,11.0,4.84,4.33
2023-02-13 23:00:00 UTC+0000,8.66,11.15,11.15,11.2
2023-02-14 03:00:00 UTC+0000,7.11,9.0,9.0,8.15
2023-02-14 07:00:00 UTC+0000,2.75,3.11,3.11,3.0
2023-02-14 11:00:00 UTC+0000,7.33,6.78,6.78,10.5
2023-02-14 15:00:00 UTC+0000,2.02,2.27,2.27,2.78
2023-02-14 19:00:00 UTC+0000,3.42,4.1,4.1,3.58
2023-02-14 23:00:00 UTC+0000,7.07,8.66,8.66,8.91
2023-02-15 03:00:00 UTC+0000,5.67,7.11,7.11,6.51
2023-02-15 07:00:00 UTC+0000,2.45,2.75,2.75,3.01
2023-02-15 11:00:00 UTC+0000,6.37,7.33,7.33,8.81
2023-02-15 15:00:00 UTC+0000,1.88,2.02,2.02,2.75
2023-02-15 19:00:00 UTC+0000,4.06,3.42,3.42,5.32
2023-02-15 23:00:00 UTC+0000,8.46,7.07,7.07,11.04
2023-02-16 03:00:00 UTC+0000,6.09,5.67,5.67,9.22
2023-02-16 07:00:00 UTC+0000,2.18,2.45,2.45,3.01
2023-02-16 11:00:00 UTC+0000,5.8,6.37,6.37,10.1
2023-02-16 15:00:00 UTC+0000,1.69,1.88,1.88,2.42
2023-02-16 19:00:00 UTC+0000,3.64,4.06,4.06,4.45
2023-02-16 23:00:00 UTC+0000,8.49,8.46,8.46,10.21
2023-02-17 03:00:00 UTC+0000,7.66,6.09,6.09,7.48
2023-02-17 07:00:00 UTC+0000,3.83,2.18,2.18,2.82
2023-02-17 11:00:00 UTC+0000,9.32,5.8,5.8,8.77
2023-02-17 15:00:00 UTC+0000,6.53,1.69,1.69,2.74
2023-02-17 19:00:00 UTC+0000,14.69,3.64,3.64,11.0
2023-02-17 23:00:00 UTC+0000,27.75,28.08,8.49,28.08
2023-02-18 03:00:00 UTC+0000,18.46,26.96,7.66,26.96
2023-02-18 07:00:00 UTC+0000,4.76,9.29,3.83,9.29
2023-02-18 11:00:00 UTC+0000,10.73,13.36,9.32,13.36
2023-02-18 15:00:00 UTC+0000,5.33,3.8,6.53,3.8
2023-02-18 19:00:00 UTC+0000,8.46,7.07,14.69,7.07
2023-02-18 23:00:00 UTC+0000,14.88,12.42,27.75,12.42
2023-02-19 03:00:00 UTC+0000,11.5,11.8,18.46,11.8
2023-02-19 07:00:00 UTC+0000,4.28,4.57,4.76,4.57
2023-02-19 11:00:00 UTC+0000,8.87,8.85,10.73,8.85
2023-02-19 15:00:00 UTC+0000,3.84,2.94,5.33,2.94
2023-02-19 19:00:00 UTC+0000,4.56,4.84,8.46,4.84
2023-02-19 23:00:00 UTC+0000,16.2,8.49,14.88,11.15
2023-02-20 03:00:00 UTC+0000,14.11,7.66,11.5,9.0
2023-02-20 07:00:00 UTC+0000,7.3,3.83,4.28,3.11
2023-02-20 11:00:00 UTC+0000,38.31,9.32,8.87,6.78
2023-02-20 15:00:00 UTC+0000,5.33,6.53,3.84,2.27
2023-02-20 19:00:00 UTC+0000,7.33,14.69,4.56,4.1
2023-02-20 23:00:00 UTC+0000,29.85,16.2,16.2,8.66
2023-02-21 03:00:00 UTC+0000,17.16,14.11,14.11,7.11
2023-02-21 07:00:00 UTC+0000,4.8,7.3,7.3,2.75
2023-02-21 11:00:00 UTC+0000,13.98,38.31,38.31,7.33
2023-02-21 15:00:00 UTC+0000,3.45,5.33,5.33,2.02
2023-02-21 19:00:00 UTC+0000,4.37,7.33,7.33,3.42
2023-02-21 23:00:00 UTC+0000,12.0,29.85,29.85,7.07
2023-02-22 03:00:00 UTC+0000,8.53,17.16,17.16,5.67
2023-02-22 07:00:00 UTC+0000,3.4,4.8,4.8,2.45
2023-02-22 11:00:00 UTC+0000,8.18,13.98,13.98,6.37
2023-02-22 15:00:00 UTC+0000,2.5,3.45,3.45,1.88
2023-02-22 19:00:00 UTC+0000,3.42,4.37,4.37,4.06
2023-02-22 23:00:00 UTC+0000,8.3,12.0,12.0,8.46
2023-02-23 03:00:00 UTC+0000,6.33,8.53,8.53,6.09
2023-02-23 07:00:00 UTC+0000,2.4,3.4,3.4,2.18
2023-02-23 11:00:00 UTC+0000,5.85,8.18,8.18,5.8
2023-02-23 15:00:00 UTC+0000,1.97,2.5,2.5,1.69
2023-02-23 19:00:00 UTC+0000,3.79,3.42,3.42,3.64
2023-02-23 23:00:00 UTC+0000,6.71,8.3,8.3,8.49
2023-02-24 03:00:00 UTC+0000,5.46,6.33,6.33,7.66
2023-02-24 07:00:00 UTC+0000,2.44,2.4,2.4,3.83
2023-02-24 11:00:00 UTC+0000,6.14,5.85,5.85,9.32
2023-02-24 15:00:00 UTC+0000,1.86,1.97,1.97,6.53
2023-02-24 19:00:00 UTC+0000,5.5,3.79,3.79,14.69
2023-02-24 23:00:00 UTC+0000,26.12,27.75,6.71,27.75
2023-02-25 03:00:00 UTC+0000,14.16,18.46,5.46,18.46
2023-02-25 07:00:00 UTC+0000,6.73,4.76,2.44,4.76
2023-02-25 11:00:00 UTC+0000,23.08,10.73,6.14,10.73
2023-02-25 15:00:00 UTC+0000,5.3,5.33,1.86,5.33
2023-02-25 19:00:00 UTC+0000,4.66,8.46,5.5,8.46
2023-02-25 23:00:00 UTC+0000,12.8,14.88,26.12,14.88
2023-02-26 03:00:00 UTC+0000,9.03,11.5,14.16,11.5
2023-02-26 07:00:00 UTC+0000,17.48,4.28,6.73,4.28
2023-02-26 11:00:00 UTC+0000,54.17,8.87,23.08,8.87
2023-02-26 15:00:00 UTC+0000,5.0,3.84,5.3,3.84
2023-02-26 19:00:00 UTC+0000,3.79,4.56,4.66,4.56
2023-02-26 23:00:00 UTC+0000,9.29,6.71,12.8,16.2
2023-02-27 03:00:00 UTC+0000,6.48,5.46,9.03,14.11
2023-02-27 07:00:00 UTC+0000,7.3,2.44,17.48,7.3
2023-02-27 11:00:00 UTC+0000,20.0,6.14,54.17,38.31
2023-02-27 15:00:00 UTC+0000,3.38,1.86,5.0,5.33
2023-02-27 19:00:00 UTC+0000,2.97,5.5,3.79,7.33
2023-02-27 23:00:00 UTC+0000,6.84,9.29,9.29,29.85
2023-02-28 03:00:00 UTC+0000,4.75,6.48,6.48,17.16
2023-02-28 07:00:00 UTC+0000,4.97,7.3,7.3,4.8
2023-02-28 11:00:00 UTC+0000,15.53,20.0,20.0,13.98
2023-02-28 15:00:00 UTC+0000,2.42,3.38,3.38,3.45
2023-02-28 19:00:00 UTC+0000,2.27,2.97,2.97,4.37
2023-02-28 23:00:00 UTC+0000,5.34,6.84,6.84,12.0
2023-03-01 03:00:00 UTC+0000,3.65,4.75,4.75,8.53
2023-03-01 07:00:00 UTC+0000,3.69,4.97,4.97,3.4
2023-03-01 11:00:00 UTC+0000,35.3,15.53,15.53,8.18
2023-03-01 15:00:00 UTC+0000,1.96,2.42,2.42,2.5
2023-03-01 19:00:00 UTC+0000,1.9,2.27,2.27,3.42
2023-03-01 23:00:00 UTC+0000,4.19,5.34,5.34,8.3
2023-03-02 03:00:00 UTC+0000,2.94,3.65,3.65,6.33
2023-03-02 07:00:00 UTC+0000,2.84,3.69,3.69,2.4
2023-03-02 11:00:00 UTC+0000,17.1,35.3,35.3,5.85
2023-03-02 15:00:00 UTC+0000,1.72,1.96,1.96,1.97
2023-03-02 19:00:00 UTC+0000,1.75,1.9,1.9,3.79
2023-03-02 23:00:00 UTC+0000,3.44,4.19,4.19,6.71
2023-03-03 03:00:00 UTC+0000,2.3,2.94,2.94,5.46
2023-03-03 07:00:00 UTC+0000,2.16,2.84,2.84,2.44
2023-03-03 11:00:00 UTC+0000,12.29,17.1,17.1,6.14
2023-03-03 15:00:00 UTC+0000,1.68,1.72,1.72,1.86
2023-03-03 19:00:00 UTC+0000,2.0,1.75,1.75,5.5
2023-03-03 23:00:00 UTC+0000,9.9,26.12,3.44,26.12
2023-03-04 03:00:00 UTC+0000,7.75,14.16,2.3,14.16
2023-03-04 07:00:00 UTC+0000,7.1,6.73,2.16,6.73
2023-03-04 11:00:00 UTC+0000,41.12,23.08,12.29,23.08
2023-03-04 15:00:00 UTC+0000,5.13,5.3,1.68,5.3
2023-03-04 19:00:00 UTC+0000,3.05,4.66,2.0,4.66
2023-03-04 23:00:00 UTC+0000,8.1,12.8,9.9,12.8
2023-03-05 03:00:00 UTC+0000,6.62,9.03,7.75,9.03
2023-03-05 07:00:00 UTC+0000,6.68,17.48,7.1,17.48
2023-03-05 11:00:00 UTC+0000,27.36,54.17,41.12,54.17
2023-03-05 15:00:00 UTC+0000,4.0,5.0,5.13,5.0
2023-03-05 19:00:00 UTC+0000,2.81,3.79,3.05,3.79
2023-03-05 23:00:00 UTC+0000,7.72,3.44,8.1,9.29
2023-03-06 03:00:00 UTC+0000,5.5,2.3,6.62,6.48
2023-03-06 07:00:00 UTC+0000,4.49,2.16,6.68,7.3
2023-03-06 11:00:00 UTC+0000,13.76,12.29,27.36,20.0
2023-03-06 15:00:00 UTC+0000,2.45,1.68,4.0,3.38
2023-03-06 19:00:00 UTC+0000,2.49,2.0,2.81,2.97
2023-03-06 23:00:00 UTC+0000,16.56,7.72,7.72,6.84
2023-03-07 03:00:00 UTC+0000,12.0,5.5,5.5,4.75
2023-03-07 07:00:00 UTC+0000,12.66,4.49,4.49,4.97
2023-03-07 11:00:00 UTC+0000,24.82,13.76,13.76,15.53
2023-03-07 15:00:00 UTC+0000,13.46,2.45,2.45,2.42
2023-03-07 19:00:00 UTC+0000,2.44,2.49,2.49,2.27
2023-03-07 23:00:00 UTC+0000,9.02,16.56,16.56,5.34
2023-03-08 03:00:00 UTC+0000,6.66,12.0,12.0,3.65
2023-03-08 07:00:00 UTC+0000,5.35,12.66,12.66,3.69
2023-03-08 11:00:00 UTC+0000,11.21,24.82,24.82,35.3
2023-03-08 15:00:00 UTC+0000,3.75,13.46,13.46,1.96
2023-03-08 19:00:00 UTC+0000,2.01,2.44,2.44,1.9
2023-03-08 23:00:00 UTC+0000,7.64,9.02,9.02,4.19
2023-03-09 03:00:00 UTC+0000,4.88,6.66,6.66,2.94
2023-03-09 07:00:00 UTC+0000,4.07,5.35,5.35,2.84
2023-03-09 11:00:00 UTC+0000,8.5,11.21,11.21,17.1
2023-03-09 15:00:00 UTC+0000,2.51,3.75,3.75,1.72
2023-03-09 19:00:00 UTC+0000,1.75,2.01,2.01,1.75
2023-03-09 23:00:00 UTC+0000,7.01,7.64,7.64,3.44
2023-03-10 03:00:00 UTC+0000,4.5,4.88,4.88,2.3
2023-03-10 07:00:00 UTC+0000,3.56,4.07,4.07,2.16
2023-03-10 11:00:00 UTC+0000,7.25,8.5,8.5,12.29
2023-03-10 15:00:00 UTC+0000,2.28,2.51,2.51,1.68
2023-03-10 19:00:00 UTC+0000,4.97,1.75,1.75,2.0
2023-03-10 23:00:00 UTC+0000,25.22,9.9,7.01,9.9
2023-03-11 03:00:00 UTC+0000,9.6,7.75,4.5,7.75
2023-03-11 07:00:00 UTC+0000,8.3,7.1,3.56,7.1
2023-03-11 11:00:00 UTC+0000,33.25,41.12,7.25,41.12
2023-03-11 15:00:00 UTC+0000,4.02,5.13,2.28,5.13
2023-03-11 19:00:00 UTC+0000,3.53,3.05,4.97,3.05
2023-03-11 23:00:00 UTC+0000,10.57,8.1,25.22,8.1
2023-03-12 03:00:00 UTC+0000,5.78,6.62,9.6,6.62
2023-03-12 07:00:00 UTC+0000,5.82,6.68,8.3,6.68
2023-03-12 11:00:00 UTC+0000,18.46,27.36,33.25,27.36
2023-03-12 15:00:00 UTC+0000,2.99,4.0,4.02,4.0
2023-03-12 19:00:00 UTC+0000,3.03,2.81,3.53,2.81
2023-03-12 23:00:00 UTC+0000,43.44,7.01,10.57,7.72
2023-03-13 03:00:00 UTC+0000,32.15,4.5,5.78,5.5
2023-03-13 07:00:00 UTC+0000,13.33,3.56,5.82,4.49
2023-03-13 11:00:00 UTC+0000,78.29,7.25,18.46,13.76
2023-03-13 15:00:00 UTC+0000,4.89,2.28,2.99,2.45
2023-03-13 19:00:00 UTC+0000,4.53,4.97,3.03,2.49
2023-03-13 23:00:00 UTC+0000,48.36,43.44,43.44,16.56
2023-03-14 03:00:00 UTC+0000,22.33,32.15,32.15,12.0
2023-03-14 07:00:00 UTC+0000,8.4,13.33,13.33,12.66
2023-03-14 11:00:00 UTC+0000,35.92,78.29,78.29,24.82
2023-03-14 15:00:00 UTC+0000,3.72,4.89,4.89,13.46
2023-03-14 19:00:00 UTC+0000,3.68,4.53,4.53,2.44
2023-03-14 23:00:00 UTC+0000,22.5,48.36,48.36,9.02
2023-03-15 03:00:00 UTC+0000,11.13,22.33,22.33,6.66
2023-03-15 07:00:00 UTC+0000,5.2,8.4,8.4,5.35
2023-03-15 11:00:00 UTC+0000,19.95,35.92,35.92,11.21
2023-03-15 15:00:00 UTC+0000,2.8,3.72,3.72,3.75
2023-03-15 19:00:00 UTC+0000,2.7,3.68,3.68,2.01
2023-03-15 23:00:00 UTC+0000,15.0,22.5,22.5,7.64
2023-03-16 03:00:00 UTC+0000,9.81,11.13,11.13,4.88
2023-03-16 07:00:00 UTC+0000,8.0,5.2,5.2,4.07
2023-03-16 11:00:00 UTC+0000,66.4,19.95,19.95,8.5
2023-03-16 15:00:00 UTC+0000,4.32,2.8,2.8,2.51
2023-03-16 19:00:00 UTC+0000,3.62,2.7,2.7,1.75
2023-03-16 23:00:00 UTC+0000,28.61,15.0,15.0,7.01
2023-03-17 03:00:00 UTC+0000,23.36,9.81,9.81,4.5
2023-03-17 07:00:00 UTC+0000,26.66,8.0,8.0,3.56
2023-03-17 11:00:00 UTC+0000,49.21,66.4,66.4,7.25
2023-03-17 15:00:00 UTC+0000,5.52,4.32,4.32,2.28
2023-03-17 19:00:00 UTC+0000,4.07,3.62,3.62,4.97
2023-03-17 23:00:00 UTC+0000,13.4,25.22,28.61,25.22
2023-03-18 03:00:00 UTC+0000,9.12,9.6,23.36,9.6
2023-03-18 07:00:00 UTC+0000,10.44,8.3,26.66,8.3
2023-03-18 11:00:00 UTC+0000,25.54,33.25,49.21,33.25
2023-03-18 15:00:00 UTC+0000,3.34,4.02,5.52,4.02
2023-03-18 19:00:00 UTC+0000,2.85,3.53,4.07,3.53
2023-03-18 23:00:00 UTC+0000,10.31,10.57,13.4,10.57
2023-03-19 03:00:00 UTC+0000,7.67,5.78,9.12,5.78
2023-03-19 07:00:00 UTC+0000,7.44,5.82,10.44,5.82
2023-03-19 11:00:00 UTC+0000,24.43,18.46,25.54,18.46
2023-03-19 15:00:00 UTC+0000,2.84,2.99,3.34,2.99
2023-03-19 19:00:00 UTC+0000,2.31,3.03,2.85,3.03
2023-03-19 23:00:00 UTC+0000,9.58,28.61,10.31,43.44
2023-03-20 03:00:00 UTC+0000,6.32,23.36,7.67,32.15
2023-03-20 07:00:00 UTC+0000,4.87,26.66,7.44,13.33
2023-03-20 11:00:00 UTC+0000,15.8,49.21,24.43,78.29
2023-03-20 15:00:00 UTC+0000,2.21,5.52,2.84,4.89
2023-03-20 19:00:00 UTC+0000,1.98,4.07,2.31,4.53
2023-03-20 23:00:00 UTC+0000,7.86,9.58,9.58,48.36
2023-03-21 03:00:00 UTC+0000,4.97,6.32,6.32,22.33
2023-03-21 07:00:00 UTC+0000,3.71,4.87,4.87,8.4
2023-03-21 11:00:00 UTC+0000,11.73,15.8,15.8,35.92
2023-03-21 15:00:00 UTC+0000,1.76,2.21,2.21,3.72
2023-03-21 19:00:00 UTC+0000,1.84,1.98,1.98,3.68
2023-03-21 23:00:00 UTC+0000,14.21,7.86,7.86,22.5
2023-03-22 03:00:00 UTC+0000,10.46,4.97,4.97,11.13
2023-03-22 07:00:00 UTC+0000,9.77,3.71,3.71,5.2
2023-03-22 11:00:00 UTC+0000,43.37,11.73,11.73,19.95
2023-03-22 15:00:00 UTC+0000,6.12,1.76,1.76,2.8
2023-03-22 19:00:00 UTC+0000,2.55,1.84,1.84,2.7
2023-03-22 23:00:00 UTC+0000,27.7,14.21,14.21,15.0
2023-03-23 03:00:00 UTC+0000,16.48,10.46,10.46,9.81
2023-03-23 07:00:00 UTC+0000,7.47,9.77,9.77,8.0
2023-03-23 11:00:00 UTC+0000,28.86,43.37,43.37,66.4
2023-03-23 15:00:00 UTC+0000,3.94,6.12,6.12,4.32
2023-03-23 19:00:00 UTC+0000,2.37,2.55,2.55,3.62
2023-03-23 23:00:00 UTC+0000,24.49,27.7,27.7,28.61
2023-03-24 03:00:00 UTC+0000,12.83,16.48,16.48,23.36
2023-03-24 07:00:00 UTC+0000,6.94,7.47,7.47,26.66
2023-03-24 11:00:00 UTC+0000,49.46,28.86,28.86,49.21
2023-03-24 15:00:00 UTC+0000,9.1,3.94,3.94,5.52
2023-03-24 19:00:00 UTC+0000,2.34,2.37,2.37,4.07
2023-03-24 23:00:00 UTC+0000,23.34,13.4,24.49,13.4
2023-03-25 03:00:00 UTC+0000,22.42,9.12,12.83,9.12
2023-03-25 07:00:00 UTC+0000,29.97,10.44,6.94,10.44
2023-03-25 11:00:00 UTC+0000,64.52,25.54,49.46,25.54
2023-03-25 15:00:00 UTC+0000,27.64,3.34,9.1,3.34
2023-03-25 19:00:00 UTC+0000,9.29,2.85,2.34,2.85
2023-03-25 23:00:00 UTC+0000,18.65,10.31,23.34,10.31
2023-03-26 02:00:00 UTC+0000,16.68,7.67,22.42,7.67
2023-03-26 06:00:00 UTC+0000,15.26,7.44,29.97,7.44
2023-03-26 10:00:00 UTC+0000,31.06,24.43,64.52,24.43
2023-03-26 14:00:00 UTC+0000,13.73,2.84,27.64,2.84
2023-03-26 18:00:00 UTC+0000,4.89,2.31,9.29,2.31
2023-03-26 22:00:00 UTC+0000,15.55,24.49,18.65,9.58
2023-03-27 02:00:00 UTC+0000,11.7,12.83,16.68,6.32
2023-03-27 06:00:00 UTC+0000,9.64,6.94,15.26,4.87
2023-03-27 10:00:00 UTC+0000,46.72,49.46,31.06,15.8
2023-03-27 14:00:00 UTC+0000,13.0,9.1,13.73,2.21
2023-03-27 18:00:00 UTC+0000,3.6,2.34,4.89,1.98
2023-03-27 22:00:00 UTC+0000,12.6,15.55,15.55,7.86
2023-03-28 02:00:00 UTC+0000,8.6,11.7,11.7,4.97
2023-03-28 06:00:00 UTC+0000,7.0,9.64,9.64,3.71
2023-03-28 10:00:00 UTC+0000,27.03,46.72,46.72,11.73
2023-03-28 14:00:00 UTC+0000,7.6,13.0,13.0,1.76
2023-03-28 18:00:00 UTC+0000,2.56,3.6,3.6,1.84
2023-03-28 22:00:00 UTC+0000,9.36,12.6,12.6,14.21
2023-03-29 02:00:00 UTC+0000,6.56,8.6,8.6,10.46
2023-03-29 06:00:00 UTC+0000,4.83,7.0,7.0,9.77
2023-03-29 10:00:00 UTC+0000,14.63,27.03,27.03,43.37
2023-03-29 14:00:00 UTC+0000,4.59,7.6,7.6,6.12
2023-03-29 18:00:00 UTC+0000,2.08,2.56,2.56,2.55
2023-03-29 22:00:00 UTC+0000,10.93,9.36,9.36,27.7
2023-03-30 02:00:00 UTC+0000,8.75,6.56,6.56,16.48
2023-03-30 06:00:00 UTC+0000,6.42,4.83,4.83,7.47
2023-03-30 10:00:00 UTC+0000,52.86,14.63,14.63,28.86
2023-03-30 14:00:00 UTC+0000,10.4,4.59,4.59,3.94
2023-03-30 18:00:00 UTC+0000,2.35,2.08,2.08,2.37
2023-03-30 22:00:00 UTC+0000,12.81,10.93,10.93,24.49
2023-03-31 02:00:00 UTC+0000,7.26,8.75,8.75,12.83
2023-03-31 06:00:00 UTC+0000,4.87,6.42,6.42,6.94
2023-03-31 10:00:00 UTC+0000,22.13,52.86,52.86,49.46
2023-03-31 14:00:00 UTC+0000,5.42,10.4,10.4,9.1
2023-03-31 18:00:00 UTC+0000,2.07,2.35,2.35,2.34
2023-03-31 22:00:00 UTC+0000,13.51,23.34,12.81,23.34
2023-04-01 02:00:00 UTC+0000,8.83,22.42,7.26,22.42
2023-04-01 06:00:00 UTC+0000,9.6,29.97,4.87,29.97
2023-04-01 10:00:00 UTC+0000,30.93,64.52,22.13,64.52
2023-04-01 14:00:00 UTC+0000,10.14,27.64,5.42,27.64
2023-04-01 18:00:00 UTC+0000,4.09,9.29,2.07,9.29
2023-04-01 22:00:00 UTC+0000,12.59,18.65,13.51,18.65
2023-04-02 02:00:00 UTC+0000,8.58,16.68,8.83,16.68
2023-04-02 06:00:00 UTC+0000,11.97,15.26,9.6,15.26
2023-04-02 10:00:00 UTC+0000,35.54,31.06,30.93,31.06
2023-04-02 14:00:00 UTC+0000,18.21,13.73,10.14,13.73
2023-04-02 18:00:00 UTC+0000,5.31,4.89,4.09,4.89
2023-04-02 22:00:00 UTC+0000,9.96,12.81,12.59,15.55
2023-04-03 02:00:00 UTC+0000,6.59,7.26,8.58,11.7
2023-04-03 06:00:00 UTC+0000,6.16,4.87,11.97,9.64
2023-04-03 10:00:00 UTC+0000,18.84,22.13,35.54,46.72
2023-04-03 14:00:00 UTC+0000,7.98,5.42,18.21,13.0
2023-04-03 18:00:00 UTC+0000,2.74,2.07,5.31,3.6
2023-04-03 22:00:00 UTC+0000,7.55,9.96,9.96,12.6
2023-04-04 02:00:00 UTC+0000,5.4,6.59,6.59,8.6
2023-04-04 06:00:00 UTC+0000,5.87,6.16,6.16,7.0
2023-04-04 10:00:00 UTC+0000,15.22,18.84,18.84,27.03
2023-04-04 14:00:00 UTC+0000,5.34,7.98,7.98,7.6
